Arrival Chickens Date;Death;Chickens;DeathPerc;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
17/11/2016;5;41081;0.0001217108;09/05/2017;40580;0.987804581;;;;42200;0
17/11/2016;12;41069;0.0002921912;10/05/2017;39880;0.971048723;;;;42200;0
17/11/2016;5;41064;0.0001217612;11/05/2017;39850;0.970436392;;;;43200;0
17/11/2016;7;41057;0.0001704947;12/05/2017;40390;0.983754293;;;;40050;3750
17/11/2016;8;41049;0.0001948890;13/05/2017;39220;0.955443494;;;;34860;0
17/11/2016;9;41040;0.0002192982;14/05/2017;40800;0.994152047;;;;0;0
17/11/2016;6;41034;0.0001462202;15/05/2017;40680;0.991373008;;;;84330;0
17/11/2016;7;41027;0.0001706193;16/05/2017;39110;0.953274673;;;;38670;0
17/11/2016;4;41023;0.0000975063;17/05/2017;38870;0.947517246;;;;38400;0
17/11/2016;10;41013;0.0002438251;18/05/2017;40380;0.984565869;;;;39990;2860
17/11/2016;7;41006;0.0001707067;19/05/2017;40200;0.98034434;;;;39840;0
17/11/2016;13;40993;0.0003171273;20/05/2017;37640;0.918205547;;;;37200;0
17/11/2016;8;40985;0.0001951934;21/05/2017;38180;0.931560327;;;;0;0
17/11/2016;5;40980;0.0001220107;22/05/2017;40900;0.998047828;;;;78210;0
17/11/2016;8;40972;0.0001952553;23/05/2017;37740;0.92111686;;;;37290;0
17/11/2016;9;40963;0.0002197105;24/05/2017;38360;0.936454849;;;;36450;0
17/11/2016;11;40952;0.0002686071;25/05/2017;39580;0.966497363;;;;37710;3180
17/11/2016;13;40939;0.0003175456;26/05/2017;40050;0.978284765;;;;42600;0
17/11/2016;13;40926;0.0003176465;27/05/2017;38350;0.937057127;;;;36960;0
17/11/2016;14;40912;0.0003421979;28/05/2017;40400;0.987485334;;;;0;0
17/11/2016;18;40894;0.0004401624;29/05/2017;35340;0.864185455;;;;76020;0
17/11/2016;9;40885;0.0002201296;30/05/2017;38430;0.939953528;;;;38100;0
17/11/2016;11;40874;0.0002691197;31/05/2017;38220;0.935068748;;;;37830;0
17/11/2016;9;40865;0.0002202374;01/06/2017;40470;0.990334027;;;;47520;11410
17/11/2016;9;40856;0.0002202859;02/06/2017;38280;0.936949285;;;;0;0
17/11/2016;10;40846;0.0002448220;03/06/2017;40540;0.992508446;;;;0;0
17/11/2016;11;40835;0.0002693768;04/06/2017;37510;0.918574752;;;;0;0
17/11/2016;11;40824;0.0002694493;05/06/2017;34520;0.845581031;;;;0;0
17/11/2016;6;40818;0.0001469940;06/06/2017;38300;0.938311529;;;;0;0
17/11/2016;11;40807;0.0002695616;07/06/2017;37860;0.927781998;;;;0;0
17/11/2016;5;40802;0.0001225430;08/06/2017;32260;0.790647517;;;;0;0
17/11/2016;6;40796;0.0001470732;09/06/2017;37650;0.922884597;;;;276840;4050
17/11/2016;11;40785;0.0002697070;10/06/2017;36900;0.904744391;;;;0;0
17/11/2016;7;40778;0.0001716612;11/06/2017;39990;0.980675855;;;;0;0
17/11/2016;9;40769;0.0002207560;12/06/2017;37500;0.919816527;;;;113040;0
17/11/2016;9;40760;0.0002208047;13/06/2017;37900;0.92983317;;;;0;0
17/11/2016;10;40750;0.0002453988;14/06/2017;38370;0.941595092;;;;75360;0
17/11/2016;12;40738;0.0002945653;15/06/2017;40380;0.991212136;;;;0;0
17/11/2016;12;40726;0.0002946521;16/06/2017;35010;0.8596474;;;;74640;3270
17/11/2016;5;40721;0.0001227868;17/06/2017;38850;0.954053191;;;;0;0
17/11/2016;9;40712;0.0002210650;18/06/2017;37590;0.923314993;;;;0;0
17/11/2016;10;40702;0.0002456882;19/06/2017;38730;0.951550292;;;;113430;0
17/11/2016;12;40690;0.0002949128;20/06/2017;40470;0.994593266;;;;0;0
17/11/2016;7;40683;0.0001720620;21/06/2017;38190;0.938721333;;;;77550;0
17/11/2016;9;40674;0.0002212716;22/06/2017;40230;0.989083936;;;;0;0
17/11/2016;6;40668;0.0001475361;23/06/2017;33940;0.834562801;;;;73140;4140
17/11/2016;8;40660;0.0001967536;24/06/2017;37940;0.933103788;;;;0;0
17/11/2016;6;40654;0.0001475870;25/06/2017;40000;0.983913022;;;;0;0
17/11/2016;10;40644;0.0002460388;26/06/2017;36960;0.909359315;;;;113100;0
17/11/2016;15;40629;0.0003691944;27/06/2017;40050;0.985749095;;;;0;0
17/11/2016;7;40622;0.0001723204;28/06/2017;37110;0.913544385;;;;76080;0
17/11/2016;9;40613;0.0002216039;29/06/2017;39000;0.960283653;;;;0;0
17/11/2016;12;40601;0.0002955592;30/06/2017;36660;0.902933425;;;;74580;3980
17/11/2016;17;40584;0.0004188843;01/07/2017;39870;0.98240686;;;;0;0
17/11/2016;17;40567;0.0004190598;02/07/2017;36320;0.895308995;;;;0;0
17/11/2016;9;40558;0.0002219044;03/07/2017;38930;0.959859954;;;;112620;0
17/11/2016;18;40540;0.0004440059;04/07/2017;39710;0.979526394;;;;0;0
17/11/2016;8;40532;0.0001973749;05/07/2017;36340;0.896575545;;;;74910;0
17/11/2016;13;40519;0.0003208371;06/07/2017;38820;0.958069054;;;;0;0
17/11/2016;16;40503;0.0003950325;07/07/2017;39210;0.968076439;;;;76560;4190
17/11/2016;15;40488;0.0003704801;08/07/2017;39990;0.987700059;;;;0;0
17/11/2016;14;40474;0.0003459011;09/07/2017;39810;0.983594406;;;;0;0
17/11/2016;19;40455;0.0004696576;10/07/2017;38880;0.961067853;;;;116640;0
17/11/2016;12;40443;0.0002967139;11/07/2017;35190;0.870113493;;;;0;0
17/11/2016;16;40427;0.0003957751;12/07/2017;38190;0.944665694;;;;72210;0
17/11/2016;9;40418;0.0002226731;13/07/2017;40000;0.989658073;;;;0;0
17/11/2016;20;40398;0.0004950740;14/07/2017;34120;0.844596267;;;;64050;4630
17/11/2016;11;40387;0.0002723649;15/07/2017;37380;0.925545349;;;;0;0
17/11/2016;12;40375;0.0002972136;16/07/2017;35400;0.876780186;;;;0;0
17/11/2016;18;40357;0.0004460193;17/07/2017;38900;0.963897217;;;;110160;0
17/11/2016;11;40346;0.0002726416;18/07/2017;39790;0.986219204;;;;0;0
17/11/2016;18;40328;0.0004463400;19/07/2017;36090;0.894911724;;;;74610;0
17/11/2016;13;40315;0.0003224606;20/07/2017;36540;0.906362396;;;;0;0
17/11/2016;6;40309;0.0001488501;21/07/2017;36690;0.910218562;;;;72060;3970
