Arrival Chickens Date;Death;Chickens;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
19/07/2018;13;42009;01/09/2018;31770;0.756266514;100.0;97.0;;0;0
19/07/2018;14;41995;02/09/2018;31960;0.761042981;101.0;105.5;;0;0
19/07/2018;14;41981;03/09/2018;33520;0.798456445;104.5;102.0;03/09/2018;87750;0
19/07/2018;11;41970;04/09/2018;35440;0.844412676;107.0;119.5;;0;0
19/07/2018;14;41956;05/09/2018;35300;0.841357613;110.0;113.0;05/09/2018;66450;0
19/07/2018;13;41943;06/09/2018;36310;0.865698686;110.5;119.0;;0;0
19/07/2018;13;41930;07/09/2018;38340;0.914381111;111.0;115.5;07/09/2018;68990;8270
19/07/2018;12;41918;08/09/2018;35650;0.850469965;112.0;111.0;;0;0
19/07/2018;12;41906;09/09/2018;37540;0.895814442;107.5;121.5;;0;0
19/07/2018;12;41894;10/09/2018;38070;0.908722013;117.5;118.0;10/09/2018;107880;0
19/07/2018;9;41885;11/09/2018;37240;0.88910111;120.0;116.0;;0;0
19/07/2018;11;41874;12/09/2018;39690;0.947843531;119.5;119.0;12/09/2018;72810;0
19/07/2018;12;41862;13/09/2018;38380;0.916821939;121.5;129.0;13/09/2018;38400;8280
19/07/2018;13;41849;14/09/2018;38990;0.931682955;123.5;110.5;14/09/2018;37380;0
19/07/2018;11;41838;15/09/2018;39080;0.934079067;125.5;108.0;;0;0
19/07/2018;12;41826;16/09/2018;39770;0.950843973;128.5;120.0;;0;0
19/07/2018;11;41815;17/09/2018;38405;0.918450317;128.0;123.0;17/09/2018;114750;0
19/07/2018;12;41803;18/09/2018;39350;0.941320001;126.0;118.5;;0;0
19/07/2018;10;41793;19/09/2018;39780;0.951834039;129.0;120.5;19/09/2018;64720;7620
19/07/2018;10;41783;20/09/2018;40095;0.959600795;144.0;117.0;;0;0
19/07/2018;12;41771;21/09/2018;39890;0.954968758;138.5;117.5;21/09/2018;77730;0
19/07/2018;11;41760;22/09/2018;40010;0.95809387;138.0;118.5;;0;0
19/07/2018;11;41749;23/09/2018;40400;0.967687849;135.0;121.0;;0;0
19/07/2018;12;41737;24/09/2018;41390;0.991686034;138.0;125.5;24/09/2018;117450;0
19/07/2018;9;41728;25/09/2018;39650;0.950201304;139.0;121.5;25/09/2018;40500;0
19/07/2018;10;41718;26/09/2018;40610;0.973440721;140.5;118.0;26/09/2018;38880;0
19/07/2018;11;41707;27/09/2018;40130;0.962188601;130.5;117.5;;0;0
19/07/2018;12;41695;28/09/2018;40780;0.978054923;143.5;122.0;28/09/2018;79230;8100
19/07/2018;13;41682;29/09/2018;40070;0.961326232;132.0;111.0;;0;0
19/07/2018;12;41670;30/09/2018;40950;0.982721382;149.0;122.0;;0;0
19/07/2018;12;41658;01/10/2018;40380;0.969321619;144.5;117.0;01/10/2018;118950;0
19/07/2018;10;41648;02/10/2018;40520;0.972915866;141.5;120.0;;0;0
19/07/2018;11;41637;03/10/2018;40600;0.975094267;148.0;123.0;03/10/2018;79410;0
19/07/2018;9;41628;04/10/2018;40690;0.977467089;137.0;116.0;;0;0
19/07/2018;10;41618;05/10/2018;40880;0.982267288;145.0;122.0;05/10/2018;79470;6080
19/07/2018;9;41609;06/10/2018;39880;0.95844649;127.5;118.0;;0;0
19/07/2018;8;41601;07/10/2018;41660;1.001418235;137.5;119.5;;0;0
19/07/2018;12;41589;08/10/2018;40650;0.977421914;133.5;122.0;08/10/2018;119820;0
19/07/2018;10;41579;09/10/2018;40430;0.972365858;137.5;119.0;;0;0
19/07/2018;10;41569;10/10/2018;40400;0.971878082;140.5;119.5;10/10/2018;79350;0
19/07/2018;10;41559;11/10/2018;39640;0.953824683;139.0;114.0;;0;0
19/07/2018;11;41548;12/10/2018;41090;0.988976605;139.0;122.5;12/10/2018;78450;5990
19/07/2018;10;41538;13/10/2018;41130;0.990177669;147.5;128.0;;0;0
19/07/2018;10;41528;14/10/2018;40650;0.978857638;144.5;122.0;;0;0
19/07/2018;10;41518;15/10/2018;40850;0.983910593;144.5;120.0;15/10/2018;120360;0
19/07/2018;10;41508;16/10/2018;40610;0.978365616;141.0;119.5;;0;0
19/07/2018;11;41497;17/10/2018;41270;0.994529725;139.5;118.0;17/10/2018;79800;0
19/07/2018;11;41486;18/10/2018;39630;0.955262016;147.0;122.0;;0;0
19/07/2018;10;41476;19/10/2018;40790;0.983460314;143.0;118.0;19/10/2018;79350;5940
19/07/2018;10;41466;20/10/2018;40660;0.980562388;139.0;114.0;;0;0
19/07/2018;10;41456;21/10/2018;41130;0.992136241;138.5;115.0;;0;0
19/07/2018;10;41446;22/10/2018;40660;0.981035564;141.0;123.0;22/10/2018;119800;0
19/07/2018;10;41436;23/10/2018;41550;1.002751231;139.5;115.0;;0;0
19/07/2018;9;41427;24/10/2018;40790;0.984623555;138.0;123.0;24/10/2018;80430;0
19/07/2018;11;41416;25/10/2018;40710;0.982953448;137.5;122.5;;0;0
19/07/2018;13;41403;26/10/2018;40810;0.985677366;132.5;116.0;26/10/2018;79680;6460
19/07/2018;10;41393;27/10/2018;41050;0.991713575;129.5;117.0;;0;0
19/07/2018;9;41384;28/10/2018;40790;0.985646627;142.5;125.5;;0;0
19/07/2018;12;41372;29/10/2018;41120;0.993908924;134.0;116.5;29/10/2018;120180;0
19/07/2018;10;41362;30/10/2018;40420;0.977225473;141.5;128.0;;0;0
19/07/2018;10;41352;31/10/2018;40740;0.985200232;139.0;124.0;31/10/2018;79950;0
19/07/2018;11;41341;01/11/2018;41150;0.995379889;137.5;128.0;;0;0
19/07/2018;9;41332;02/11/2018;40210;0.972853963;128.0;104.5;02/11/2018;79980;6210
19/07/2018;11;41321;03/11/2018;40660;0.984003291;138.0;129.0;;0;0
19/07/2018;9;41312;04/11/2018;41100;0.994868319;134.5;121.0;;0;0
19/07/2018;11;41301;05/11/2018;40400;0.978184548;138.0;129.0;05/11/2018;119280;0
19/07/2018;10;41291;06/11/2018;40470;0.980116732;133.5;129.0;;0;0
19/07/2018;10;41281;07/11/2018;40080;0.970906713;137.5;134.5;07/11/2018;79020;0
19/07/2018;11;41270;08/11/2018;40740;0.987157742;134.5;119.0;;0;0
19/07/2018;11;41259;09/11/2018;40300;0.976756586;133.0;122.0;09/11/2018;78780;6220
19/07/2018;9;41250;10/11/2018;40710;0.986909091;131.5;126.0;;0;0
19/07/2018;11;41239;11/11/2018;40830;0.990082204;137.5;130.0;;0;0
19/07/2018;10;41229;12/11/2018;41230;1.000024255;130.0;125.0;12/11/2018;118320;0
19/07/2018;11;41218;13/11/2018;40410;0.980396914;132.0;129.5;;0;0
19/07/2018;11;41207;14/11/2018;40470;0.982114689;133.0;128.0;14/11/2018;79080;0
19/07/2018;11;41196;15/11/2018;40750;0.989173706;132.0;133.5;;0;0
19/07/2018;9;41187;16/11/2018;40770;0.989875446;132.0;115.5;16/11/2018;79260;8150
19/07/2018;11;41176;17/11/2018;40570;0.985282689;132.0;128.0;;0;0
19/07/2018;9;41167;18/11/2018;40340;0.979911094;132.0;118.5;;0;0
19/07/2018;10;41157;19/11/2018;40880;0.993269675;139.5;117.0;19/11/2018;119070;0
19/07/2018;12;41145;20/11/2018;40540;0.985295905;147.5;124.0;;0;0
19/07/2018;10;41135;21/11/2018;41070;0.998419837;147.0;119.5;21/11/2018;80040;0
19/07/2018;10;41125;22/11/2018;40860;0.993556231;151.0;119.5;;0;0
19/07/2018;10;41115;23/11/2018;40800;0.992338563;160.0;128.0;23/11/2018;80400;0
19/07/2018;11;41104;24/11/2018;40600;0.98773842;157.0;125.5;;0;0
19/07/2018;9;41095;25/11/2018;41040;0.998661638;151.5;119.5;;0;0
19/07/2018;10;41085;26/11/2018;36350;0.884751126;156.5;118.5;26/11/2018;119700;0
19/07/2018;11;41074;27/11/2018;41000;0.998198374;150.0;125.0;27/11/2018;34550;8280
19/07/2018;9;41065;28/11/2018;40000;0.974065506;154.0;122.0;;0;0
19/07/2018;11;41054;29/11/2018;40900;0.996248843;155.0;121.0;29/11/2018;79110;0
19/07/2018;10;41044;30/11/2018;40850;0.995273365;154.0;112.5;30/11/2018;39930;0
19/07/2018;9;41035;01/12/2018;40920;0.997197514;157.5;120.0;;0;0
19/07/2018;14;41021;02/12/2018;41240;1.005338729;153.0;122.0;;0;0
19/07/2018;13;41008;03/12/2018;40980;0.999317206;162.5;118.5;03/12/2018;120810;0
19/07/2018;10;40998;04/12/2018;40890;0.997365725;163.0;126.0;;0;0
19/07/2018;9;40989;05/12/2018;40380;0.985142355;152.5;127.0;05/12/2018;80550;6330
19/07/2018;10;40979;06/12/2018;40380;0.985382757;152.5;126.5;;0;0
19/07/2018;10;40969;07/12/2018;40360;0.985135102;156.5;121.0;07/12/2018;79680;0
19/07/2018;10;40959;08/12/2018;39540;0.9653556;158.5;123.0;;0;0
19/07/2018;11;40948;09/12/2018;40370;0.985884536;163.0;127.0;;0;0
19/07/2018;11;40937;10/12/2018;40620;0.992256394;175.5;126.5;10/12/2018;120180;0
19/07/2018;9;40928;11/12/2018;40520;0.990031274;171.5;125.0;;0;0
19/07/2018;11;40917;12/12/2018;40710;0.994940978;164.0;120.0;12/12/2018;80250;0
19/07/2018;11;40906;13/12/2018;40790;0.99716423;171.0;125.5;13/12/2018;80580;4630
19/07/2018;9;40897;14/12/2018;40770;0.996894638;161.5;118.0;;0;0
19/07/2018;10;40887;15/12/2018;40500;0.990534889;171.5;122.5;;0;0
19/07/2018;10;40877;16/12/2018;40670;0.994936028;172.0;124.5;;0;0
19/07/2018;10;40867;17/12/2018;40440;0.989551472;163.5;129.0;17/12/2018;120600;0
19/07/2018;10;40857;18/12/2018;40640;0.994688793;170.0;119.0;;0;0
19/07/2018;10;40847;19/12/2018;40320;0.987098196;167.5;119.0;19/12/2018;80100;0
19/07/2018;10;40837;20/12/2018;39960;0.978524377;169.5;120.0;;0;0
19/07/2018;10;40827;21/12/2018;40110;0.982438092;169.0;123.0;21/12/2018;79470;0
19/07/2018;11;40816;22/12/2018;41500;1.016758134;168.5;120.5;;0;0
19/07/2018;11;40805;23/12/2018;40190;0.984928318;170.0;124.5;;0;0
19/07/2018;13;40792;24/12/2018;40650;0.996518925;165.0;126.5;24/12/2018;119610;0
19/07/2018;10;40782;25/12/2018;39330;0.964396057;168.0;120.0;;0;0
19/07/2018;10;40772;26/12/2018;40800;1.000686746;168.0;116.5;;0;0
19/07/2018;11;40761;27/12/2018;40590;0.995804813;169.0;113.0;27/12/2018;119550;0
19/07/2018;12;40749;28/12/2018;40230;0.987263491;164.0;116.0;28/12/2018;40110;0
19/07/2018;10;40739;29/12/2018;40290;0.98897862;165.0;119.5;;0;0
19/07/2018;12;40727;30/12/2018;40080;0.984113733;171.0;119.0;;0;0
19/07/2018;10;40717;31/12/2018;40200;0.987302601;163.5;115.5;31/12/2018;119580;0
19/07/2018;11;40706;01/01/2019;39930;0.980936471;164.5;118.0;;0;0
19/07/2018;9;40697;02/01/2019;40170;0.987050643;168.5;115.5;02/01/2019;79530;4650
19/07/2018;10;40687;03/01/2019;40110;0.985818566;163.5;115.0;;0;0
19/07/2018;10;40677;04/01/2019;40830;1.003761339;169.5;116.0;04/01/2019;79620;0
19/07/2018;10;40667;05/01/2019;39300;0.966385521;157.0;115.0;;0;0
19/07/2018;10;40657;06/01/2019;40230;0.989497504;170.5;117.0;;0;0
19/07/2018;12;40645;07/01/2019;40290;0.991265838;167.0;123.0;07/01/2019;119280;0
19/07/2018;10;40635;08/01/2019;39620;0.975021533;170.0;122.5;;0;0
19/07/2018;10;40625;09/01/2019;40100;0.987076923;161.5;122.0;09/01/2019;79290;0
19/07/2018;10;40615;10/01/2019;39990;0.984611597;160.5;117.0;;0;0
19/07/2018;9;40606;11/01/2019;40170;0.989262671;166.0;120.0;11/01/2019;79410;0
19/07/2018;11;40595;12/01/2019;39900;0.982879665;167.0;125.5;;0;0
19/07/2018;9;40586;13/01/2019;39900;0.98309762;168.0;118.0;;0;0
19/07/2018;11;40575;14/01/2019;40249;0.991965496;169.0;122.0;14/01/2019;119040;0
19/07/2018;11;40564;15/01/2019;40230;0.991766098;167.0;113.5;;0;0
19/07/2018;10;40554;16/01/2019;39690;0.978695073;170.5;123.0;16/01/2019;79740;4650
19/07/2018;11;40543;17/01/2019;39840;0.982660385;163.5;120.5;17/01/2019;78930;0
19/07/2018;9;40534;18/01/2019;40230;0.992500123;170.0;120.5;;0;0
19/07/2018;11;40523;19/01/2019;39720;0.980184093;163.5;126.0;;0;0
19/07/2018;10;40513;20/01/2019;39750;0.981166539;167.5;125.5;;0;0
19/07/2018;11;40502;21/01/2019;39810;0.982914424;168.0;128.0;21/01/2019;118740;0
19/07/2018;11;40491;22/01/2019;40110;0.990590502;167.5;115.5;;0;0
19/07/2018;11;40480;23/01/2019;39590;0.978013834;167.5;121.0;23/01/2019;79260;0
19/07/2018;9;40471;24/01/2019;39690;0.980702231;170.5;121.5;;0;0
19/07/2018;10;40461;25/01/2019;39690;0.980944613;164.5;124.0;25/01/2019;78630;0
19/07/2018;10;40451;26/01/2019;39700;0.981434328;169.0;129.0;;0;0
19/07/2018;10;40441;27/01/2019;39450;0.975495166;158.5;121.5;;0;0
19/07/2018;11;40430;28/01/2019;38910;0.962404155;162.5;118.0;28/01/2019;117840;0
19/07/2018;10;40420;29/01/2019;39660;0.981197427;168.5;129.0;;0;0
19/07/2018;10;40410;30/01/2019;39710;0.982677555;165.5;121.0;30/01/2019;77880;4800
19/07/2018;10;40400;31/01/2019;38940;0.963861386;170.5;127.0;;0;0
19/07/2018;12;40388;01/02/2019;39630;0.981232049;167.5;119.0;01/02/2019;77940;0
19/07/2018;11;40377;02/02/2019;39300;0.973326399;159.5;121.5;;0;0
19/07/2018;11;40366;03/02/2019;39510;0.978794035;166.0;128.0;;0;0
19/07/2018;11;40355;04/02/2019;39270;0.973113617;157.5;120.0;04/02/2019;117150;0
19/07/2018;10;40345;05/02/2019;39750;0.9852522;169.0;122.5;;0;0
19/07/2018;9;40336;06/02/2019;39530;0.98001785;157.0;122.5;06/02/2019;78240;0
19/07/2018;11;40325;07/02/2019;39570;0.981277123;164.0;127.0;;0;0
19/07/2018;10;40315;08/02/2019;39220;0.972838894;170.5;131.0;08/02/2019;78330;0
19/07/2018;12;40303;09/02/2019;39090;0.969902985;164.5;125.0;;0;0
19/07/2018;11;40292;10/02/2019;39650;0.984066316;163.5;120.0;;0;0
19/07/2018;10;40282;11/02/2019;38920;0.966188372;167.5;124.0;11/02/2019;116910;4850
19/07/2018;12;40270;12/02/2019;38850;0.964738018;163.0;121.0;12/02/2019;47310;0
19/07/2018;10;40260;13/02/2019;39440;0.979632389;164.5;127.5;13/02/2019;29910;0
19/07/2018;11;40249;14/02/2019;38910;0.966732093;160.5;124.5;;0;0
19/07/2018;10;40239;15/02/2019;38460;0.95578916;166.0;120.0;15/02/2019;77700;0
19/07/2018;10;40229;16/02/2019;39500;0.981878744;169.5;128.5;;0;0
19/07/2018;10;40219;17/02/2019;38820;0.965215445;162.0;123.5;;0;0
19/07/2018;12;40207;18/02/2019;39030;0.97072649;167.5;123.0;18/02/2019;115920;0
19/07/2018;10;40197;19/02/2019;38850;0.966490037;161.5;122.5;;0;0
19/07/2018;12;40185;20/02/2019;38970;0.969764838;171.0;127.0;20/02/2019;77310;0
19/07/2018;10;40175;21/02/2019;38600;0.960796515;165.5;122.5;;0;0
19/07/2018;11;40164;22/02/2019;38280;0.953092321;166.0;123.5;22/02/2019;77070;0
19/07/2018;12;40152;23/02/2019;39280;0.978282526;166.5;127.0;;0;0
19/07/2018;12;40140;24/02/2019;38610;0.961883408;167.0;132.0;;0;0
19/07/2018;12;40128;25/02/2019;39030;0.97263756;157.5;124.5;25/02/2019;115350;0
19/07/2018;10;40118;26/02/2019;38580;0.961663094;159.0;125.0;;0;0
19/07/2018;11;40107;27/02/2019;38790;0.967162839;162.5;127.0;27/02/2019;77010;0
19/07/2018;10;40097;28/02/2019;38400;0.957677632;159.0;122.0;;0;0
19/07/2018;10;40087;01/03/2019;38820;0.968393744;162.0;131.0;01/03/2019;76590;0
19/07/2018;11;40076;02/03/2019;38850;0.969408125;162.0;128.0;;0;0
19/07/2018;10;40066;03/03/2019;38670;0.96515749;156.5;118.0;;0;0
19/07/2018;10;40056;04/03/2019;38280;0.955662073;160.5;124.0;04/03/2019;115620;0
19/07/2018;9;40047;05/03/2019;38580;0.963368043;160.0;125.0;;0;0
19/07/2018;12;40035;06/03/2019;38100;0.951667291;157.0;124.5;06/03/2019;76320;0
19/07/2018;9;40026;07/03/2019;38160;0.953380303;159.0;126.0;;0;0
19/07/2018;10;40016;08/03/2019;38700;0.967113155;161.5;127.0;08/03/2019;75840;0
19/07/2018;10;40006;09/03/2019;38730;0.968104784;158.0;122.0;;0;0
19/07/2018;11;39995;10/03/2019;38640;0.966120765;161.0;123.5;;0;0
19/07/2018;10;39985;11/03/2019;38370;0.959609854;165.0;129.0;11/03/2019;115320;0
19/07/2018;12;39973;12/03/2019;38430;0.961398944;162.5;129.5;;0;0
19/07/2018;11;39962;13/03/2019;38880;0.972924278;164.0;124.0;13/03/2019;76260;0
19/07/2018;11;39951;14/03/2019;38820;0.971690321;170.5;117.5;;0;0
19/07/2018;9;39942;15/03/2019;38790;0.971158179;165.5;121.0;15/03/2019;77100;0
19/07/2018;12;39930;16/03/2019;38310;0.959429001;159.5;124.5;;0;0
19/07/2018;12;39918;17/03/2019;38210;0.957212285;165.5;130.0;;0;0
19/07/2018;12;39906;18/03/2019;39300;0.984814314;170.0;126.0;18/03/2019;114600;0
19/07/2018;12;39894;19/03/2019;37830;0.948262897;171.0;120.0;;0;0
19/07/2018;13;39881;20/03/2019;37870;0.949574986;164.5;119.5;20/03/2019;76500;0
19/07/2018;10;39871;21/03/2019;38280;0.960096311;163.5;116.5;;0;0
19/07/2018;12;39859;22/03/2019;38100;0.95586944;168.0;127.5;22/03/2019;75750;0
19/07/2018;11;39848;23/03/2019;38100;0.956133307;167.0;126.5;;0;0
19/07/2018;9;39839;24/03/2019;38310;0.961620523;161.5;125.5;;0;0
19/07/2018;10;39829;25/03/2019;38250;0.96035552;166.0;122.0;25/03/2019;113910;0
19/07/2018;9;39820;26/03/2019;37740;0.947764942;166.0;124.0;;0;0
19/07/2018;12;39808;27/03/2019;37920;0.952572347;166.0;123.5;27/03/2019;75540;0
19/07/2018;9;39799;28/03/2019;37680;0.946757456;166.5;121.5;;0;0
19/07/2018;10;39789;29/03/2019;37830;0.950765287;167.0;123.0;29/03/2019;75150;0
19/07/2018;12;39777;30/03/2019;36660;0.921638133;169.0;127.5;;0;0
19/07/2018;10;39767;31/03/2019;34740;0.873588654;162.0;132.5;;0;0
19/07/2018;11;39756;01/04/2019;40560;1.020223363;166.5;120.5;01/04/2019;108570;0
19/07/2018;11;39745;02/04/2019;36390;0.915586866;164.0;123.0;;0;0
19/07/2018;11;39734;03/04/2019;36240;0.912065234;163.0;132.0;03/04/2019;76470;0
19/07/2018;10;39724;04/04/2019;36750;0.925133421;164.0;129.5;;0;0
19/07/2018;13;39711;05/04/2019;36390;0.916370779;160.0;135.5;05/04/2019;72540;0
19/07/2018;11;39700;06/04/2019;36390;0.916624685;164.0;119.0;;0;0
19/07/2018;13;39687;07/04/2019;36180;0.911633532;158.0;111.0;;0;0
19/07/2018;10;39677;08/04/2019;36690;0.924717091;162.0;129.5;08/04/2019;108390;0
19/07/2018;10;39667;09/04/2019;35520;0.89545466;162.0;117.5;09/04/2019;71650;0
19/07/2018;10;39657;10/04/2019;37650;0.949391028;166.0;115.0;;0;0
19/07/2018;13;39644;11/04/2019;35100;0.885379881;160.0;126.5;;0;0
19/07/2018;11;39633;12/04/2019;34020;0.858375596;158.0;133.0;12/04/2019;72330;0
19/07/2018;13;39620;13/04/2019;36930;0.932104997;162.0;132.5;;0;0
19/07/2018;11;39609;14/04/2019;35810;0.904087455;161.0;127.5;;0;0
19/07/2018;10;39599;15/04/2019;36030;0.909871461;164.0;116.0;15/04/2019;106190;0
19/07/2018;12;39587;16/04/2019;35460;0.895748604;164.0;108.0;;0;0
19/07/2018;11;39576;17/04/2019;35710;0.902314534;169.0;130.0;17/04/2019;70770;0
19/07/2018;11;39565;18/04/2019;38430;0.971313029;167.0;118.5;;0;0
19/07/2018;11;39554;19/04/2019;36090;0.912423522;165.0;126.0;19/04/2019;72720;0
19/07/2018;11;39543;20/04/2019;36030;0.911160003;165.0;126.0;20/04/2019;16200;0
19/07/2018;10;39533;21/04/2019;31950;0.808185566;169.0;130.5;;0;0
19/07/2018;10;39523;22/04/2019;39450;0.998152974;165.5;123.5;22/04/2019;19680;0
19/07/2018;12;39511;23/04/2019;35880;0.908101541;171.5;119.0;23/04/2019;106770;0
19/07/2018;11;39500;24/04/2019;34260;0.867341772;161.5;118.0;24/04/2019;35640;0
19/07/2018;12;39488;25/04/2019;37350;0.945856969;169.5;119.5;;0;0
19/07/2018;10;39478;26/04/2019;34950;0.885303207;162.0;120.0;26/04/2019;71100;0
19/07/2018;11;39467;27/04/2019;36060;0.913674716;158.0;115.0;;0;0
19/07/2018;12;39455;28/04/2019;35880;0.909390445;163.5;118.5;;0;0
19/07/2018;12;39443;29/04/2019;35370;0.896737064;162.5;121.5;29/04/2019;105990;0
19/07/2018;10;39433;30/04/2019;36390;0.922831131;170.5;124.5;30/04/2019;35130;0
19/07/2018;11;39422;01/05/2019;35550;0.901780732;168.5;128.5;;0;0
19/07/2018;11;39411;02/05/2019;35730;0.90659968;168.0;132.5;02/05/2019;71310;0
19/07/2018;11;39400;03/05/2019;34830;0.884010152;167.5;125.0;03/05/2019;35370;0
19/07/2018;12;39388;04/05/2019;29880;0.758606682;162.5;117.5;;0;0
19/07/2018;10;39378;05/05/2019;35130;0.892122505;162.0;127.5;;0;0
19/07/2018;11;39367;06/05/2019;36060;0.915995631;163.5;125.5;06/05/2019;105060;0
19/07/2018;10;39357;07/05/2019;34740;0.882689229;175.0;134.0;;0;0
19/07/2018;13;39344;08/05/2019;34980;0.889080927;169.5;129.0;08/05/2019;70320;0
19/07/2018;11;39333;09/05/2019;35040;0.890855007;159.5;129.0;09/05/2019;34680;0
19/07/2018;10;39323;10/05/2019;34650;0.881163696;174.5;115.5;;0;0
19/07/2018;12;39311;11/05/2019;34560;0.879143242;174.0;144.0;11/05/2019;69090;0
19/07/2018;11;39300;12/05/2019;34410;0.875572519;178.0;120.5;;0;0
19/07/2018;11;39289;13/05/2019;34410;0.875817659;173.0;116.5;13/05/2019;68520;0
19/07/2018;10;39279;14/05/2019;34080;0.867639197;176.0;119.0;;0;0
19/07/2018;12;39267;15/05/2019;33960;0.864848346;180.5;136.5;15/05/2019;67800;0
19/07/2018;12;39255;16/05/2019;33720;0.858998854;175.0;120.0;;0;0
19/07/2018;11;39244;17/05/2019;33030;0.841657323;186.0;119.5;17/05/2019;67080;0
19/07/2018;10;39234;18/05/2019;33810;0.861752562;179.0;111.0;;0;0
19/07/2018;12;39222;19/05/2019;33990;0.866605477;188.5;127.0;;0;0
19/07/2018;10;39212;20/05/2019;33420;0.852290115;184.0;132.5;20/05/2019;100080;0
19/07/2018;11;39201;21/05/2019;33750;0.860947425;183.0;141.0;;0;0
19/07/2018;12;39189;22/05/2019;33180;0.846666156;182.5;119.5;22/05/2019;66690;0
19/07/2018;11;39178;23/05/2019;33450;0.853795497;187.5;117.5;23/05/2019;36910;0
19/07/2018;11;39167;24/05/2019;33150;0.846375776;181.5;120.0;24/05/2019;33060;2550
19/07/2018;11;39156;25/05/2019;32970;0.842016549;180.0;111.0;;0;0
19/07/2018;10;39146;26/05/2019;33060;0.844530731;179.0;119.0;;0;0
19/07/2018;11;39135;27/05/2019;31830;0.813338444;176.5;123.0;27/05/2019;98580;0
19/07/2018;10;39125;28/05/2019;32790;0.838083067;188.0;124.5;;0;0
19/07/2018;12;39113;29/05/2019;33030;0.844476261;186.0;111.5;29/05/2019;63660;0
19/07/2018;10;39103;30/05/2019;33390;0.853898678;185.0;131.5;;0;0
19/07/2018;11;39092;31/05/2019;33180;0.848767011;177.5;114.0;31/05/2019;69940;0
19/07/2018;10;39082;01/06/2019;33390;0.854357505;186.0;123.5;;0;0
19/07/2018;11;39071;02/06/2019;33090;0.84691971;202.0;136.0;;0;0
19/07/2018;11;39060;03/06/2019;32190;0.824116743;187.5;129.0;03/06/2019;98970;0
19/07/2018;10;39050;04/06/2019;32520;0.832778489;190.0;131.0;;0;0
19/07/2018;10;39040;05/06/2019;31830;0.815317623;191.5;113.5;05/06/2019;63990;0
19/07/2018;11;39029;06/06/2019;33060;0.847062441;197.0;126.5;;0;0
19/07/2018;11;39018;07/06/2019;32670;0.837305859;194.0;111.5;07/06/2019;64350;0
19/07/2018;12;39006;08/06/2019;33030;0.846792801;194.5;125.0;;0;0
19/07/2018;10;38996;09/06/2019;32760;0.840086163;195.0;121.0;;0;0
19/07/2018;10;38986;10/06/2019;32910;0.844149182;200.5;115.0;10/06/2019;97620;0
19/07/2018;13;38973;11/06/2019;32640;0.837502887;197.5;121.0;;0;0
19/07/2018;11;38962;12/06/2019;32030;0.822083055;207.0;120.5;12/06/2019;65040;0
19/07/2018;11;38951;13/06/2019;32370;0.831044132;199.0;137.0;;0;0
19/07/2018;12;38939;14/06/2019;32340;0.830529803;201.5;118.5;14/06/2019;63930;0
19/07/2018;12;38927;15/06/2019;31710;0.81460169;210.0;125.0;;0;0
19/07/2018;12;38915;16/06/2019;31080;0.798663754;205.0;113.0;;0;0
19/07/2018;13;38902;17/06/2019;31320;0.805099995;206.5;111.5;17/06/2019;94440;0
19/07/2018;11;38891;18/06/2019;31440;0.808413258;208.5;119.5;;0;0
19/07/2018;11;38880;19/06/2019;31170;0.801697531;204.5;111.5;19/06/2019;62340;0
19/07/2018;12;38868;20/06/2019;31110;0.800401358;205.5;113.5;20/06/2019;30960;0
