Arrival Chickens Date;Death;Chickens;DeathPerc;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
09/08/2020;8;42098;0.0001900328;24/09/2020;34260;0.813815383;129;102;24/09/2020;33360;0
09/08/2020;9;42089;0.0002138326;25/09/2020;35010;0.831808786;128;101;25/09/2020;34290;0
09/08/2020;4;42085;0.0000950457;26/09/2020;35880;0.852560295;130;113;26/09/2020;35040;0
09/08/2020;6;42079;0.0001425889;27/09/2020;36180;0.859811307;133;112;;0;0
09/08/2020;6;42073;0.0001426093;28/09/2020;37050;0.880612269;136;117;28/09/2020;71760;0
09/08/2020;7;42066;0.0001664052;29/09/2020;36630;0.870774497;135;110;29/09/2020;35910;0
09/08/2020;6;42060;0.0001426534;30/09/2020;37830;0.899429387;134;109;30/09/2020;37200;0
09/08/2020;6;42054;0.0001426737;01/10/2020;38100;0.905978028;138;93;01/10/2020;37320;0
09/08/2020;4;42050;0.0000951249;02/10/2020;37890;0.901070155;137;109;02/10/2020;37200;0
09/08/2020;7;42043;0.0001664962;03/10/2020;38080;0.905739362;142;105;03/10/2020;37440;0
09/08/2020;7;42036;0.0001665239;04/10/2020;38010;0.90422495;140;81;;0;0
09/08/2020;5;42031;0.0001189598;05/10/2020;37770;0.898622445;139;143;05/10/2020;74550;0
09/08/2020;6;42025;0.0001427722;06/10/2020;38550;0.917311124;138;101;06/10/2020;37800;5430
09/08/2020;8;42017;0.0001903991;07/10/2020;38430;0.914629793;137;102;07/10/2020;37680;0
09/08/2020;4;42013;0.0000952086;10/08/2020;38610;0.919001262;141;100;10/08/2020;37890;0
09/08/2020;6;42007;0.0001428333;10/09/2020;38820;0.924131692;139;100;10/09/2020;38160;0
09/08/2020;6;42001;0.0001428537;10/10/2020;37950;0.903549915;135;104;10/10/2020;37200;0
09/08/2020;4;41997;0.0000952449;11/10/2020;37040;0.88196776;136;106;;0;0
09/08/2020;7;41990;0.0001667064;12/10/2020;38460;0.915932365;137;101;12/10/2020;73890;0
09/08/2020;6;41984;0.0001429116;13/10/2020;38490;0.91677782;140;123;13/10/2020;37800;5310
09/08/2020;6;41978;0.0001429320;14/10/2020;38460;0.916194197;139;117;14/10/2020;37860;0
09/08/2020;4;41974;0.0000952971;15/10/2020;38670;0.921284605;145;124;15/10/2020;38130;0
09/08/2020;4;41970;0.0000953062;16/10/2020;39000;0.929235168;138;104;16/10/2020;38370;0
09/08/2020;6;41964;0.0001429797;17/10/2020;38640;0.920789248;136;113;17/10/2020;38100;0
09/08/2020;4;41960;0.0000953289;18/10/2020;38190;0.910152526;139;105;;0;0
09/08/2020;4;41956;0.0000953380;19/10/2020;38760;0.923824959;130;110;19/10/2020;75780;0
09/08/2020;4;41952;0.0000953471;20/10/2020;38850;0.926058352;135;115;20/10/2020;38190;0
09/08/2020;6;41946;0.0001430411;21/10/2020;37740;0.899728222;139;124;21/10/2020;37140;4290
09/08/2020;6;41940;0.0001430615;22/10/2020;37560;0.895565093;130;116;22/10/2020;36990;0
09/08/2020;6;41934;0.0001430820;23/10/2020;37050;0.883531263;142;118;23/10/2020;36540;0
09/08/2020;7;41927;0.0001669569;24/10/2020;37200;0.887256422;140;120;24/10/2020;36600;0
09/08/2020;5;41922;0.0001192691;25/10/2020;37560;0.895949621;145;124;;0;0
09/08/2020;5;41917;0.0001192833;26/10/2020;37830;0.902497793;135;122;26/10/2020;74280;0
09/08/2020;4;41913;0.0000954358;27/10/2020;37680;0.899005082;139;120;27/10/2020;37080;0
09/08/2020;6;41907;0.0001431742;28/10/2020;37470;0.8941227;142;118;28/10/2020;36900;0
09/08/2020;7;41900;0.0001670644;29/10/2020;37770;0.901431981;138;124;29/10/2020;37170;4140
09/08/2020;5;41895;0.0001193460;30/10/2020;38850;0.927318296;145;118;30/10/2020;38100;0
09/08/2020;4;41891;0.0000954859;31/10/2020;38640;0.922393832;140;117;31/10/2020;37980;0
09/08/2020;4;41887;0.0000954950;01/11/2020;38310;0.914603576;139;122;;0;0
09/08/2020;4;41883;0.0000955041;02/11/2020;38990;0.930926629;145;123;02/11/2020;76050;0
09/08/2020;5;41878;0.0001193944;03/11/2020;38730;0.924829266;135;119;03/11/2020;38190;0
09/08/2020;5;41873;0.0001194087;04/11/2020;39000;0.931387768;145;127;04/11/2020;38430;0
09/08/2020;5;41868;0.0001194229;05/11/2020;39750;0.949412439;138;122;05/11/2020;39180;4320
09/08/2020;7;41861;0.0001672201;06/11/2020;40560;0.968920953;140;117;06/11/2020;39900;0
09/08/2020;6;41855;0.0001433520;07/11/2020;40200;0.960458727;139;118;07/11/2020;39690;0
09/08/2020;6;41849;0.0001433726;08/11/2020;40380;0.964897608;145;130;;0;0
09/08/2020;4;41845;0.0000955909;09/11/2020;41590;0.993906082;138;124;09/11/2020;81000;0
09/08/2020;7;41838;0.0001673120;10/11/2020;39570;0.945790908;135;119;10/11/2020;39150;0
09/08/2020;7;41831;0.0001673400;11/11/2020;40500;0.968181492;144;118;11/11/2020;39990;0
09/08/2020;6;41825;0.0001434549;12/11/2020;40470;0.967603108;139;124;12/11/2020;40080;0
09/08/2020;4;41821;0.0000956457;13/11/2020;40680;0.972717056;138;129;13/11/2020;40230;0
09/08/2020;7;41814;0.0001674080;14/11/2020;40560;0.970010044;136;122;14/11/2020;40170;4110
09/08/2020;4;41810;0.0000956709;15/11/2020;40650;0.972255441;145;123;;0;0
09/08/2020;4;41806;0.0000956800;16/11/2020;40530;0.969478065;140;122;16/11/2020;80370;0
09/08/2020;8;41798;0.0001913967;17/11/2020;40590;0.971099096;140;120;17/11/2020;40080;0
09/08/2020;4;41794;0.0000957075;18/11/2020;40530;0.969756424;138;123;18/11/2020;40110;0
09/08/2020;6;41788;0.0001435819;19/11/2020;40560;0.970613573;145;125;19/11/2020;40080;0
09/08/2020;5;41783;0.0001196659;20/11/2020;40620;0.972165713;135;123;20/11/2020;40170;0
09/08/2020;4;41779;0.0000957419;21/11/2020;41070;0.983029752;139;124;21/11/2020;40590;0
09/08/2020;7;41772;0.0001675764;22/11/2020;40740;0.975294456;145;123;;0;0
09/08/2020;5;41767;0.0001197117;23/11/2020;40260;0.963918883;138;119;23/11/2020;80220;0
09/08/2020;8;41759;0.0001915755;24/11/2020;40530;0.970569219;142;119;24/11/2020;40140;4320
09/08/2020;7;41752;0.0001676566;25/11/2020;40620;0.972887526;140;116;25/11/2020;40500;0
09/08/2020;5;41747;0.0001197691;26/11/2020;40440;0.968692361;145;121;26/11/2020;40080;0
09/08/2020;7;41740;0.0001677048;27/11/2020;40470;0.969573551;135;118;27/11/2020;40050;0
09/08/2020;6;41734;0.0001437677;28/11/2020;40440;0.968994106;138;122;28/11/2020;40080;0
09/08/2020;7;41727;0.0001677571;29/11/2020;40530;0.971313538;145;124;;0;0
09/08/2020;4;41723;0.0000958704;30/11/2020;40380;0.967811519;138;122;30/11/2020;80040;0
09/08/2020;5;41718;0.0001198523;01/12/2020;40500;0.97080397;137;123;01/12/2020;40050;0
09/08/2020;8;41710;0.0001918005;02/12/2020;40230;0.964516902;142;121;02/12/2020;39840;0
09/08/2020;5;41705;0.0001198897;03/12/2020;39840;0.955281141;131;124;03/12/2020;39420;0
09/08/2020;6;41699;0.0001438883;04/12/2020;40800;0.97844073;138;122;04/12/2020;40320;4230
09/08/2020;4;41695;0.0000959348;05/12/2020;40770;0.977815086;137;126;05/12/2020;40440;0
09/08/2020;9;41686;0.0002158998;06/12/2020;40230;0.965072206;140;122;;0;0
09/08/2020;7;41679;0.0001679503;07/12/2020;40290;0.966673865;136;124;07/12/2020;40050;0
09/08/2020;5;41674;0.0001199789;08/12/2020;40440;0.970389211;135;123;;0;0
09/08/2020;7;41667;0.0001679987;09/12/2020;40960;0.983032136;139;121;09/12/2020;80790;0
09/08/2020;4;41663;0.0000960084;10/12/2020;40290;0.9670451;140;122;10/12/2020;39990;0
09/08/2020;7;41656;0.0001680430;11/12/2020;40860;0.980891108;135;124;11/12/2020;40500;0
09/08/2020;4;41652;0.0000960338;12/12/2020;40800;0.9795448;140;123;12/12/2020;40470;0
09/08/2020;7;41645;0.0001680874;13/12/2020;40620;0.975387201;137;121;;0;0
09/08/2020;4;41641;0.0000960592;14/12/2020;40650;0.97620134;144;122;14/12/2020;80610;0
09/08/2020;6;41635;0.0001441095;15/12/2020;40500;0.972739282;141;123;15/12/2020;40110;0
09/08/2020;6;41629;0.0001441303;16/12/2020;41040;0.985851209;135;124;16/12/2020;40650;0
09/08/2020;4;41625;0.0000960961;17/12/2020;40650;0.976576577;140;126;17/12/2020;40290;4320
09/08/2020;6;41619;0.0001441649;18/12/2020;40920;0.983204786;139;122;18/12/2020;40590;0
09/08/2020;5;41614;0.0001201519;19/12/2020;40800;0.980439275;140;124;19/12/2020;40380;0
09/08/2020;5;41609;0.0001201663;20/12/2020;40680;0.9776731;135;123;;0;0
09/08/2020;4;41605;0.0000961423;21/12/2020;40650;0.977046028;140;124;21/12/2020;80610;0
09/08/2020;7;41598;0.0001682773;22/12/2020;40740;0.979374008;135;126;22/12/2020;40350;0
09/08/2020;4;41594;0.0000961677;23/12/2020;40650;0.977304419;137;116;23/12/2020;40290;0
09/08/2020;7;41587;0.0001683218;24/12/2020;40650;0.977468921;145;124;24/12/2020;40260;0
09/08/2020;7;41580;0.0001683502;25/12/2020;40860;0.982683983;150;122;;0;0
09/08/2020;6;41574;0.0001443210;26/12/2020;40110;0.964785683;139;116;;0;0
09/08/2020;8;41566;0.0001924650;27/12/2020;40980;0.985901939;140;119;27/12/2020;120840;0
09/08/2020;5;41561;0.0001203051;28/12/2020;40590;0.976636751;135;120;28/12/2020;40260;0
09/08/2020;8;41553;0.0001925252;29/12/2020;40650;0.978268717;138;122;29/12/2020;40350;4320
09/08/2020;6;41547;0.0001444148;30/12/2020;40170;0.966856813;136;123;30/12/2020;39900;0
09/08/2020;5;41542;0.0001203601;31/12/2020;40260;0.969139666;137;125;31/12/2020;39960;0
09/08/2020;7;41535;0.0001685326;01/01/2021;40710;0.980137234;140;124;;0;0
09/08/2020;7;41528;0.0001685610;02/01/2021;40140;0.966576767;135;120;02/01/2021;80310;0
09/08/2020;7;41521;0.0001685894;03/01/2021;40410;0.973242456;140;123;;0;0
09/08/2020;4;41517;0.0000963461;04/01/2021;39960;0.96249729;135;129;04/01/2021;79860;0
09/08/2020;4;41513;0.0000963554;05/01/2021;40350;0.971984679;136;131;05/01/2021;40110;0
09/08/2020;7;41506;0.0001686503;06/01/2021;39510;0.951910567;139;129;;0;0
09/08/2020;4;41502;0.0000963809;07/01/2021;40290;0.970796588;135;124;07/01/2021;79230;0
09/08/2020;10;41492;0.0002410103;08/01/2021;39870;0.960908127;140;125;08/01/2021;39600;0
09/08/2020;8;41484;0.0001928454;09/01/2021;40290;0.971217819;138;125;09/01/2021;39900;0
09/08/2020;6;41478;0.0001446550;10/01/2021;40140;0.967741935;133;119;;0;0
09/08/2020;4;41474;0.0000964460;11/01/2021;40410;0.974345373;137;123;11/01/2021;79830;4320
09/08/2020;8;41466;0.0001929291;12/01/2021;39870;0.961510635;135;123;12/01/2021;39600;0
09/08/2020;6;41460;0.0001447178;13/01/2021;40200;0.969609262;137;121;13/01/2021;39750;0
09/08/2020;4;41456;0.0000964878;14/01/2021;40320;0.972597453;140;118;14/01/2021;39900;0
09/08/2020;4;41452;0.0000964972;15/01/2021;40110;0.967625205;131;119;15/01/2021;39780;0
09/08/2020;6;41446;0.0001447667;16/01/2021;40020;0.965593785;137;126;16/01/2021;39690;0
09/08/2020;7;41439;0.0001689230;17/01/2021;39870;0.962137117;145;126;;0;0
09/08/2020;4;41435;0.0000965367;18/01/2021;40260;0.971642331;136;127;18/01/2021;79380;0
09/08/2020;5;41430;0.0001206855;19/01/2021;39960;0.964518465;140;126;19/01/2021;39570;0
09/08/2020;8;41422;0.0001931341;20/01/2021;40170;0.969774516;135;123;20/01/2021;39720;0
09/08/2020;7;41415;0.0001690209;21/01/2021;39870;0.962694676;144;123;21/01/2021;39480;0
09/08/2020;7;41408;0.0001690495;22/01/2021;39930;0.964306414;137;123;22/01/2021;39570;0
09/08/2020;4;41404;0.0000966090;23/01/2021;40140;0.969471549;137;124;23/01/2021;39720;4890
09/08/2020;8;41396;0.0001932554;24/01/2021;39900;0.963861243;140;124;;0;0
09/08/2020;7;41389;0.0001691271;25/01/2021;39840;0.962574597;138;118;25/01/2021;78900;0
09/08/2020;4;41385;0.0000966534;26/01/2021;40110;0.969191736;139;128;26/01/2021;39690;0
09/08/2020;7;41378;0.0001691720;27/01/2021;39600;0.957030306;144;121;27/01/2021;39240;0
09/08/2020;4;41374;0.0000966791;28/01/2021;39630;0.957847924;140;122;28/01/2021;39240;0
09/08/2020;7;41367;0.0001692170;29/01/2021;39780;0.961636087;141;127;29/01/2021;39420;0
09/08/2020;8;41359;0.0001934283;30/01/2021;40110;0.969801011;144;126;30/01/2021;39720;0
09/08/2020;7;41352;0.0001692784;31/01/2021;39510;0.955455601;139;125;;0;0
09/08/2020;7;41345;0.0001693071;01/02/2021;39750;0.961422179;140;118;01/02/2021;78660;0
09/08/2020;5;41340;0.0001209482;02/02/2021;40080;0.969521045;145;123;02/02/2021;39780;0
09/08/2020;7;41333;0.0001693562;03/02/2021;39840;0.963878741;150;121;03/02/2021;39600;0
09/08/2020;4;41329;0.0000967843;04/02/2021;39570;0.957439086;140;117;04/02/2021;39180;4320
09/08/2020;6;41323;0.0001451976;05/02/2021;39960;0.967015948;160;123;05/02/2021;39540;0
09/08/2020;8;41315;0.0001936343;06/02/2021;39570;0.957763524;155;124;06/02/2021;39240;0
09/08/2020;7;41308;0.0001694587;07/02/2021;39810;0.963735838;138;111;;0;0
09/08/2020;4;41304;0.0000968429;08/02/2021;38850;0.940586868;135;105;08/02/2021;71910;0
09/08/2020;5;41299;0.0001210683;09/02/2021;40530;0.981379694;145;120;09/02/2021;46290;0
09/08/2020;6;41293;0.0001453031;10/02/2021;40230;0.974257138;140;118;10/02/2021;39960;0
09/08/2020;4;41289;0.0000968781;11/02/2021;39690;0.961272978;160;124;11/02/2021;39360;0
09/08/2020;8;41281;0.0001937938;12/02/2021;40350;0.977447252;165;115;12/02/2021;39990;0
09/08/2020;5;41276;0.0001211358;13/02/2021;39810;0.964482993;170;122;13/02/2021;39540;0
09/08/2020;7;41269;0.0001696188;14/02/2021;39330;0.953015581;170;123;;0;0
09/08/2020;7;41262;0.0001696476;15/02/2021;39180;0.949541951;165;126;15/02/2021;77850;0
09/08/2020;7;41255;0.0001696764;16/02/2021;39750;0.963519573;160;112;16/02/2021;39390;0
09/08/2020;5;41250;0.0001212121;17/02/2021;39300;0.952727273;170;123;17/02/2021;38940;4320
09/08/2020;4;41246;0.0000969791;18/02/2021;38970;0.944818892;155;118;18/02/2021;38640;0
09/08/2020;7;41239;0.0001697422;19/02/2021;38610;0.936249667;180;131;19/02/2021;38250;0
09/08/2020;6;41233;0.0001455145;20/02/2021;39150;0.949482211;165;112;20/02/2021;38790;0
09/08/2020;4;41229;0.0000970191;21/02/2021;39390;0.955395474;170;122;;0;0
09/08/2020;6;41223;0.0001455498;22/02/2021;38850;0.942435048;160;122;22/02/2021;77580;0
09/08/2020;8;41215;0.0001941041;23/02/2021;39240;0.952080553;180;139;23/02/2021;38880;0
09/08/2020;15;41200;0.0003640777;24/02/2021;39570;0.960436893;140;98;24/02/2021;39180;0
09/08/2020;7;41193;0.0001699318;25/02/2021;39690;0.963513218;150;111;25/02/2021;39330;0
09/08/2020;4;41189;0.0000971133;26/02/2021;39300;0.954138241;160;105;26/02/2021;39000;0
09/08/2020;8;41181;0.0001942643;27/02/2021;39690;0.963793983;165;122;27/02/2021;39390;0
09/08/2020;8;41173;0.0001943021;28/02/2021;39690;0.96398125;148;125;;0;0
09/08/2020;7;41166;0.0001700432;01/03/2021;39390;0.956857601;170;127;01/03/2021;78480;0
09/08/2020;6;41160;0.0001457726;02/03/2021;39480;0.959183673;180;121;02/03/2021;39150;4320
09/08/2020;7;41153;0.0001700970;03/03/2021;39750;0.96590771;190;126;03/03/2021;39420;0
09/08/2020;7;41146;0.0001701259;04/03/2021;38370;0.932532932;165;122;04/03/2021;38010;0
09/08/2020;8;41138;0.0001944674;05/03/2021;39960;0.971364675;150;116;05/03/2021;39570;0
09/08/2020;6;41132;0.0001458718;06/03/2021;39060;0.949625596;148;120;06/03/2021;38760;0
09/08/2020;8;41124;0.0001945336;07/03/2021;39120;0.951269332;170;122;;0;0
09/08/2020;9;41115;0.0002188982;08/03/2021;38760;0.942721634;160;121;08/03/2021;77220;0
09/08/2020;7;41108;0.0001702832;09/03/2021;39360;0.957477863;155;122;09/03/2021;39060;0
09/08/2020;7;41101;0.0001703122;10/03/2021;39510;0.96129048;145;124;10/03/2021;39180;0
09/08/2020;6;41095;0.0001460032;11/03/2021;38580;0.938800341;150;118;11/03/2021;38280;0
09/08/2020;8;41087;0.0001947088;12/03/2021;38250;0.930951396;180;125;12/03/2021;37920;0
09/08/2020;9;41078;0.0002190954;13/03/2021;39210;0.954525537;175;126;13/03/2021;38880;0
09/08/2020;7;41071;0.0001704366;14/03/2021;37890;0.922548757;160;127;;0;0
09/08/2020;9;41062;0.0002191808;15/03/2021;38430;0.935901807;165;125;15/03/2021;75600;0
09/08/2020;8;41054;0.0001948653;16/03/2021;38550;0.939007161;170;125;16/03/2021;38220;4320
09/08/2020;7;41047;0.0001705362;17/03/2021;38400;0.935512949;160;122;17/03/2021;38070;0
09/08/2020;7;41040;0.0001705653;18/03/2021;38010;0.926169591;155;123;18/03/2021;37710;0
09/08/2020;7;41033;0.0001705944;19/03/2021;38550;0.939487729;160;123;19/03/2021;38220;0
09/08/2020;8;41025;0.0001950030;20/03/2021;38190;0.930895795;165;122;20/03/2021;37890;0
09/08/2020;6;41019;0.0001462737;21/03/2021;37770;0.920792803;170;120;;0;0
09/08/2020;4;41015;0.0000975253;22/03/2021;37950;0.925271242;195;118;22/03/2021;75060;0
09/08/2020;7;41008;0.0001706984;23/03/2021;37830;0.922502926;170;122;23/03/2021;37530;0
09/08/2020;6;41002;0.0001463343;24/03/2021;37380;0.911662846;190;128;24/03/2021;37080;0
09/08/2020;8;40994;0.0001951505;25/03/2021;37530;0.915499829;180;117;25/03/2021;37200;0
09/08/2020;8;40986;0.0001951886;26/03/2021;37050;0.903967208;185;124;26/03/2021;36720;0
09/08/2020;8;40978;0.0001952267;27/03/2021;37680;0.91951779;178;125;27/03/2021;37320;0
09/08/2020;5;40973;0.0001220316;28/03/2021;37020;0.903521831;185;124;;0;0
09/08/2020;5;40968;0.0001220465;29/03/2021;36480;0.890451084;200;131;29/03/2021;72900;0
09/08/2020;7;40961;0.0001708943;30/03/2021;38160;0.93161788;205;123;30/03/2021;37800;4320
09/08/2020;6;40955;0.0001465023;31/03/2021;38340;0.936149432;190;123;31/03/2021;38040;0
09/08/2020;8;40947;0.0001953745;01/04/2021;38010;0.928273134;195;120;01/04/2021;37680;0
09/08/2020;9;40938;0.0002198446;02/04/2021;38010;0.928477209;193;117;02/04/2021;37710;0
09/08/2020;9;40929;0.0002198930;03/04/2021;37980;0.927948398;196;111;03/04/2021;37680;0
09/08/2020;8;40921;0.0001954986;04/04/2021;38370;0.93766037;200;118;;0;0
09/08/2020;8;40913;0.0001955369;05/04/2021;38280;0.935643927;192;118;;0;0
09/08/2020;9;40904;0.0002200274;06/04/2021;37710;0.921914727;188;113;06/04/2021;113430;0
09/08/2020;7;40897;0.0001711617;07/04/2021;39030;0.95434873;190;127;07/04/2021;38730;0
09/08/2020;5;40892;0.0001222733;08/04/2021;37530;0.91778343;198;127;08/04/2021;37230;0
09/08/2020;8;40884;0.0001956756;09/04/2021;37800;0.924567068;200;124;09/04/2021;37440;0
09/08/2020;6;40878;0.0001467782;10/04/2021;37140;0.90855717;195;122;10/04/2021;36780;0
09/08/2020;7;40871;0.0001712706;11/04/2021;36660;0.896968511;198;120;;0;0
09/08/2020;5;40866;0.0001223511;12/04/2021;36990;0.905153428;205;125;12/04/2021;72990;0
09/08/2020;9;40857;0.0002202805;13/04/2021;37920;0.928115133;196;124;13/04/2021;37560;4320
09/08/2020;8;40849;0.0001958432;14/04/2021;38070;0.931968959;190;127;14/04/2021;37740;0
09/08/2020;7;40842;0.0001713922;15/04/2021;37170;0.910092552;193;126;15/04/2021;36810;0
09/08/2020;9;40833;0.0002204100;16/04/2021;37980;0.930130042;195;129;16/04/2021;37680;0
09/08/2020;8;40825;0.0001959584;17/04/2021;37860;0.927372933;196;127;17/04/2021;37440;0
09/08/2020;7;40818;0.0001714930;18/04/2021;37800;0.926062031;200;127;;0;0
09/08/2020;6;40812;0.0001470156;19/04/2021;36840;0.902675684;205;130;19/04/2021;73980;0
09/08/2020;8;40804;0.0001960592;20/04/2021;38280;0.938143319;202;129;20/04/2021;37950;0
09/08/2020;9;40795;0.0002206153;21/04/2021;37770;0.925848756;190;129;21/04/2021;37410;0
09/08/2020;7;40788;0.0001716191;22/04/2021;37080;0.909090909;198;129;22/04/2021;36780;0
09/08/2020;8;40780;0.0001961746;23/04/2021;38130;0.935017165;195;123;23/04/2021;37800;0
09/08/2020;7;40773;0.0001716822;24/04/2021;37800;0.9270841;205;127;24/04/2021;37500;0
09/08/2020;9;40764;0.0002207830;25/04/2021;37260;0.914041802;197;125;;0;0
09/08/2020;7;40757;0.0001717496;26/04/2021;37680;0.924503766;194;128;26/04/2021;74310;0
09/08/2020;7;40750;0.0001717791;27/04/2021;38010;0.932760736;196;124;27/04/2021;37680;4560
09/08/2020;5;40745;0.0001227144;28/04/2021;37770;0.926984906;198;126;28/04/2021;37440;0
09/08/2020;8;40737;0.0001963817;29/04/2021;37980;0.932321968;205;125;29/04/2021;37620;0
09/08/2020;8;40729;0.0001964202;30/04/2021;38140;0.936433499;197;127;30/04/2021;37800;0
09/08/2020;8;40721;0.0001964588;01/05/2021;38040;0.934161735;202;127;;0;0
09/08/2020;8;40713;0.0001964974;02/05/2021;37500;0.921081718;200;124;;0;0
09/08/2020;6;40707;0.0001473948;03/05/2021;37920;0.931535117;196;122;03/05/2021;112320;0
09/08/2020;8;40699;0.0001965650;04/05/2021;37890;0.930981105;199;125;04/05/2021;37560;0
09/08/2020;10;40689;0.0002457667;05/05/2021;38190;0.938582909;198;119;05/05/2021;37890;0
09/08/2020;8;40681;0.0001966520;06/05/2021;37350;0.918119024;197;124;06/05/2021;37020;0
09/08/2020;8;40673;0.0001966907;07/05/2021;37980;0.933789;205;120;07/05/2021;37620;0
09/08/2020;8;40665;0.0001967294;08/05/2021;37710;0.927333087;202;123;08/05/2021;37410;0
09/08/2020;4;40661;0.0000983744;09/05/2021;37740;0.928162121;200;120;;0;0
09/08/2020;9;40652;0.0002213913;10/05/2021;36750;0.904014563;190;117;10/05/2021;73860;0
09/08/2020;9;40643;0.0002214403;11/05/2021;39000;0.959574835;202;125;11/05/2021;38670;4320
09/08/2020;18;40625;0.0004430769;12/05/2021;37560;0.924553846;198;119;12/05/2021;37230;0
09/08/2020;10;40615;0.0002462145;13/05/2021;37500;0.923304198;197;122;13/05/2021;37140;0
09/08/2020;12;40603;0.0002955447;14/05/2021;37620;0.926532522;205;124;14/05/2021;37320;0
09/08/2020;13;40590;0.0003202759;15/05/2021;37410;0.92165558;196;118;15/05/2021;37080;0
09/08/2020;13;40577;0.0003203785;16/05/2021;37350;0.920472189;190;122;;0;0
09/08/2020;12;40565;0.0002958215;17/05/2021;37260;0.918525823;200;116;17/05/2021;73920;0
09/08/2020;9;40556;0.0002219154;18/05/2021;37680;0.929085709;196;126;18/05/2021;37350;0
09/08/2020;13;40543;0.0003206472;19/05/2021;37080;0.914584515;197;124;19/05/2021;36780;0
09/08/2020;14;40529;0.0003454317;20/05/2021;37110;0.915640652;202;121;20/05/2021;36810;0
09/08/2020;19;40510;0.0004690200;21/05/2021;37050;0.91458899;195;123;21/05/2021;36720;0
09/08/2020;15;40495;0.0003704161;22/05/2021;36330;0.897147796;199;137;22/05/2021;36030;0
09/08/2020;13;40482;0.0003211304;23/05/2021;36300;0.896694827;198;113;;0;0
09/08/2020;20;40462;0.0004942909;24/05/2021;36480;0.901586674;205;106;24/05/2021;72180;0
09/08/2020;14;40448;0.0003461234;25/05/2021;36390;0.899673655;196;129;25/05/2021;36060;0
09/08/2020;11;40437;0.0002720281;26/05/2021;36180;0.894725128;200;129;26/05/2021;35880;4320
09/08/2020;12;40425;0.0002968460;27/05/2021;36000;0.890538033;198;123;27/05/2021;35700;0
09/08/2020;15;40410;0.0003711952;28/05/2021;36150;0.894580549;205;138;28/05/2021;35850;0
09/08/2020;13;40397;0.0003218061;29/05/2021;36570;0.905265242;202;128;29/05/2021;36270;0
