Sensor_ID,Date,Avg_humidity_value,Min_humidity_value,Max_humidity_value
7047,2019/09/23,98.0,91.1,99.3
7047,2019/09/24,72.7,45.6,99.3
7047,2019/09/25,81.9,58.8,98.0
7047,2019/09/26,79.4,58.0,99.3
7047,2019/09/27,83.6,62.9,98.8
7047,2019/09/28,80.9,55.7,98.8
7047,2019/09/29,75.9,50.6,98.9
7047,2019/09/30,71.5,49.2,90.4
7047,2019/10/01,80.2,60.5,98.1
7047,2019/10/02,84.7,68.9,99.3
7047,2019/10/03,68.5,46.0,93.3
7047,2019/10/04,73.4,48.5,94.1
7047,2019/10/05,74.5,53.8,94.6
7047,2019/10/06,74.3,61.5,93.9
7047,2019/10/07,84.8,63.0,98.4
7047,2019/10/08,78.6,56.2,94.8
7047,2019/10/09,86.6,63.0,99.0
7047,2019/10/10,87.0,64.1,98.7
7047,2019/10/11,80.4,58.0,97.2
7047,2019/10/12,83.2,57.1,98.0
7047,2019/10/13,87.5,69.7,98.2
7047,2019/10/14,82.9,64.9,98.7
7047,2019/10/15,86.0,66.2,99.1
7047,2019/10/16,86.4,58.2,99.3
7047,2019/10/17,81.2,55.8,98.7
7047,2019/10/18,86.1,73.9,94.0
7047,2019/10/19,91.9,82.0,97.0
7047,2019/10/20,78.6,63.1,98.8
7047,2019/10/21,76.4,63.1,95.4
7047,2019/10/22,88.8,69.5,98.6
7047,2019/10/23,85.0,60.3,99.3
7047,2019/10/24,97.1,92.2,99.3
7047,2019/10/25,87.2,63.0,99.3
7047,2019/10/26,81.9,57.1,98.8
7047,2019/10/27,82.0,54.2,98.2
7047,2019/10/28,90.8,71.7,98.7
7047,2019/10/29,96.4,92.4,99.3
7047,2019/10/30,73.6,61.8,95.6
7047,2019/10/31,77.1,70.9,86.8
7047,2019/11/01,77.7,62.7,90.3
7047,2019/11/02,94.9,82.9,99.3
7047,2019/11/03,99.2,97.8,99.3
7047,2019/11/04,87.4,65.2,99.3
7047,2019/11/05,96.2,90.4,99.3
7047,2019/11/06,97.3,90.6,99.3
7047,2019/11/07,91.7,78.8,99.3
7047,2019/11/08,95.3,89.2,99.3
7047,2019/11/09,91.0,66.2,99.3
7047,2019/11/10,84.8,52.9,99.3
7047,2019/11/11,91.7,82.5,98.0
7047,2019/11/12,92.5,76.7,99.3
7047,2019/11/13,77.7,54.9,97.4
7047,2019/11/14,68.9,51.7,91.9
7047,2019/11/15,91.5,74.9,99.1
7047,2019/11/16,92.4,74.8,99.3
7047,2019/11/17,94.7,79.5,99.3
7047,2019/11/18,92.4,71.9,99.3
7047,2019/11/19,95.1,87.4,99.2
7047,2019/11/20,92.3,72.0,99.3
7047,2019/11/21,96.4,87.7,99.3
7047,2019/11/22,87.7,77.2,99.1
7047,2019/11/23,86.5,76.0,95.2
7047,2019/11/24,92.6,86.6,98.1
7047,2019/11/25,81.9,55.9,96.9
7047,2019/11/26,87.0,65.6,98.8
7047,2019/11/27,97.5,91.8,99.3
7047,2019/11/28,96.4,88.6,99.3
7047,2019/11/29,97.3,88.1,99.4
7047,2019/11/30,95.6,82.8,99.4
7047,2019/12/01,93.2,86.1,99.3
7047,2019/12/02,96.0,73.0,99.3
7047,2019/12/03,67.8,49.9,96.9
7047,2019/12/04,74.0,50.4,94.8
7047,2019/12/05,82.8,46.5,98.9
7047,2019/12/06,89.1,67.1,99.3
7047,2019/12/07,88.4,64.2,98.8
7047,2019/12/08,87.1,60.4,99.2
7047,2019/12/09,94.4,89.1,98.4
7047,2019/12/10,62.1,19.1,99.3
7047,2019/12/11,67.1,36.2,81.2
7047,2019/12/12,95.5,78.3,99.3
7047,2019/12/13,98.6,95.9,99.4
7047,2019/12/14,84.9,53.0,98.8
7047,2019/12/15,90.1,75.9,98.2
7047,2019/12/16,84.8,67.2,95.3
7047,2019/12/17,89.4,79.2,97.3
7047,2019/12/18,96.7,86.7,99.3
7047,2019/12/19,93.8,81.5,99.3
7047,2019/12/20,93.8,82.6,99.4
7047,2019/12/21,95.3,84.6,99.3
7047,2019/12/22,88.3,77.6,98.7
7047,2019/12/23,63.4,43.9,83.7
7047,2019/12/24,65.6,38.8,85.0
7047,2019/12/25,73.0,40.8,96.6
7047,2019/12/26,78.2,34.5,99.3
7047,2019/12/27,79.0,42.1,96.4
7047,2019/12/28,86.1,61.5,97.9
7047,2019/12/29,94.3,79.9,98.5
7047,2019/12/30,92.3,75.1,99.3
7047,2019/12/31,87.0,58.5,99.3
7047,2020/01/01,84.1,46.7,99.3
7047,2020/01/02,87.3,48.9,99.3
7047,2020/01/03,84.8,54.7,99.3
7047,2020/01/04,83.4,51.3,99.0
7047,2020/01/05,72.6,28.3,96.3
7047,2020/01/06,79.4,52.8,98.1
7047,2020/01/07,97.2,85.8,99.4
7047,2020/01/08,94.9,73.1,99.4
7047,2020/01/09,89.8,48.9,99.4
7047,2020/01/10,92.6,66.8,99.4
7047,2020/01/11,82.4,39.7,99.3
7047,2020/01/12,80.0,44.3,97.2
7047,2020/01/13,83.5,49.5,99.3
7047,2020/01/14,90.0,66.1,99.3
7047,2020/01/15,87.0,63.8,99.3
7047,2020/01/16,87.3,56.9,99.4
7047,2020/01/17,78.2,46.7,97.7
7047,2020/01/18,95.8,77.3,99.3
7047,2020/01/19,84.9,41.1,99.4
7047,2020/01/20,50.2,29.0,76.0
7047,2020/01/21,68.7,34.3,90.7
7047,2020/01/22,73.5,45.6,94.0
7047,2020/01/23,81.9,42.3,97.8
7047,2020/01/24,82.4,61.5,97.7
7047,2020/01/25,89.3,78.3,98.0
7047,2020/01/26,90.6,64.1,99.3
7047,2020/01/27,85.2,50.6,99.3
7047,2020/01/28,96.9,90.8,99.3
7047,2020/01/29,75.5,45.3,99.3
7047,2020/01/30,91.0,74.3,99.3
7047,2020/01/31,80.7,51.4,99.3
7047,2020/02/01,89.7,77.4,98.4
7047,2020/02/02,98.2,92.3,99.4
7047,2020/02/03,97.8,91.5,99.4
7047,2020/02/04,63.5,17.4,99.4
7047,2020/02/05,34.4,15.6,62.7
7047,2020/02/06,42.9,22.0,70.0
7047,2020/02/07,58.9,26.6,83.8
7047,2020/02/08,73.0,41.1,94.2
7047,2020/02/09,74.2,45.6,97.2
7047,2020/02/10,93.5,76.5,99.3
7047,2020/02/11,60.3,16.3,99.4
7047,2020/02/12,53.8,16.7,94.3
7047,2020/02/13,63.6,30.5,94.3
7047,2020/02/14,76.6,33.8,99.3
7047,2020/02/15,78.3,47.0,97.8
7047,2020/02/16,83.1,52.4,99.1
7047,2020/02/17,86.4,73.1,97.4
7047,2020/02/18,93.2,70.6,99.3
7047,2020/02/19,73.8,21.6,99.3
7047,2020/02/20,56.5,28.6,91.6
7047,2020/02/21,68.3,37.0,92.9
7047,2020/02/22,70.5,36.7,95.7
7047,2020/02/23,82.1,62.6,96.7
7047,2020/02/24,82.8,54.8,98.3
7047,2020/02/25,89.5,73.8,99.3
7047,2020/02/26,63.6,21.6,99.4
7047,2020/02/27,36.6,20.7,48.2
7047,2020/02/28,37.2,16.0,63.7
7047,2020/02/29,56.3,31.9,78.8
7047,2020/03/01,95.9,78.0,99.3
7047,2020/03/02,95.5,82.9,99.3
7047,2020/03/03,93.0,84.0,99.3
7047,2020/03/04,70.8,42.5,93.4
7047,2020/03/05,79.9,48.6,99.0
7047,2020/03/06,85.1,59.9,99.3
7047,2020/03/07,76.1,46.7,98.8
7047,2020/03/08,59.8,30.3,91.6
7047,2020/03/09,71.6,45.7,92.7
7047,2020/03/10,72.7,42.7,93.9
7047,2020/03/11,67.2,44.9,89.2
7047,2020/03/12,81.3,63.4,99.2
7047,2020/03/13,77.4,59.5,86.6
7047,2020/03/14,69.9,46.3,90.1
7047,2020/03/15,73.1,38.8,96.6
7047,2020/03/16,67.6,36.9,98.3
7047,2020/03/17,69.2,39.8,95.3
7047,2020/03/18,68.3,37.3,97.7
7047,2020/03/19,61.9,32.0,91.1
7047,2020/03/20,66.9,41.5,96.3
7047,2020/03/21,84.3,58.7,99.3
7047,2020/03/22,61.7,41.5,97.2
7047,2020/03/23,38.6,22.0,56.6
7047,2020/03/24,44.1,22.1,72.0
7047,2020/03/25,45.2,26.2,71.5
7047,2020/03/26,73.6,46.8,92.4
7047,2020/03/27,73.2,54.3,89.4
7047,2020/03/28,60.2,35.0,87.8
7047,2020/03/29,60.0,31.7,85.3
7047,2020/03/30,68.2,51.1,93.3
7047,2020/03/31,57.0,31.4,92.5
7047,2020/04/01,49.6,35.8,75.5
7047,2020/04/02,58.2,26.9,92.1
7047,2020/04/03,56.7,32.4,85.8
7047,2020/04/04,53.8,26.9,83.8
7047,2020/04/05,49.1,20.8,89.5
7047,2020/04/06,48.7,23.2,84.1
7047,2020/04/07,43.6,18.5,87.9
7047,2020/04/08,42.3,12.9,86.0
7047,2020/04/09,45.7,19.3,83.7
7047,2020/04/10,47.0,17.4,87.6
7047,2020/04/11,44.4,18.2,81.2
7047,2020/04/12,44.2,17.0,81.1
7047,2020/04/13,39.2,19.8,68.0
7047,2020/04/14,52.3,32.8,72.0
7047,2020/04/15,54.4,35.4,76.7
7047,2020/04/16,56.1,23.1,92.9
7047,2020/04/17,55.7,28.7,85.7
7047,2020/04/18,58.6,32.3,91.9
7047,2020/04/19,61.9,39.9,91.4
7047,2020/04/20,64.4,47.0,86.8
7047,2020/04/21,52.8,26.4,82.0
7047,2020/04/22,38.3,23.8,69.9
7047,2020/04/23,54.2,28.6,89.4
7047,2020/04/24,54.1,29.5,88.7
7047,2020/04/25,52.1,34.6,85.7
7047,2020/04/26,52.0,31.6,74.5
7047,2020/04/27,63.6,43.0,86.3
7047,2020/04/28,72.4,52.7,85.1
7047,2020/04/29,80.7,55.0,97.9
7047,2020/04/30,77.5,47.8,98.1
7047,2020/05/01,75.1,52.3,99.3
7047,2020/05/02,59.8,32.5,93.4
7047,2020/05/03,56.3,31.0,88.2
7047,2020/05/04,45.1,29.5,67.7
7047,2020/05/05,58.1,41.5,79.9
7047,2020/05/06,61.5,48.0,75.1
7047,2020/05/07,52.1,31.4,84.4
7047,2020/05/08,51.5,32.2,82.6
7047,2020/05/09,49.9,27.9,81.0
7047,2020/05/10,56.2,40.0,73.8
7047,2020/05/11,80.8,55.6,96.0
7047,2020/05/12,76.0,49.9,97.9
7047,2020/05/13,83.7,74.5,97.3
7047,2020/05/14,74.2,49.3,97.4
7047,2020/05/15,88.5,66.1,99.2
7047,2020/05/16,79.3,57.7,98.1
7047,2020/05/17,76.2,53.3,99.3
7047,2020/05/18,65.7,51.4,88.9
7047,2020/05/19,81.2,50.1,93.3
7047,2020/05/20,68.8,50.2,96.0
7047,2020/05/21,60.8,38.2,94.9
7047,2020/05/22,59.0,37.1,80.4
7047,2020/05/23,62.1,42.2,97.5
7047,2020/05/24,61.6,38.5,98.2
7047,2020/05/25,51.6,30.3,79.1
7047,2020/05/26,53.5,36.5,73.0
7047,2020/05/27,54.0,32.6,83.6
7047,2020/05/28,55.9,27.5,88.6
7047,2020/05/29,69.7,46.3,90.2
7047,2020/05/30,65.7,43.8,91.0
7047,2020/05/31,60.5,43.2,82.1
7047,2020/06/01,52.4,37.4,76.5
7047,2020/06/02,53.6,38.0,76.2
7047,2020/06/03,59.7,38.2,89.4
7047,2020/06/04,91.5,70.3,99.3
7047,2020/06/05,72.8,46.1,99.3
7047,2020/06/06,70.6,47.3,94.1
7047,2020/06/07,81.1,69.8,90.7
7047,2020/06/08,88.0,76.6,98.2
7047,2020/06/09,77.1,48.1,96.1
7047,2020/06/10,83.8,53.0,99.0
7047,2020/06/11,84.3,63.1,98.7
7047,2020/06/12,65.0,39.9,98.2
7047,2020/06/13,67.5,42.3,97.4
7047,2020/06/14,76.7,53.1,97.5
7047,2020/06/15,80.4,62.1,98.6
7047,2020/06/16,79.1,42.0,98.7
7047,2020/06/17,77.7,56.1,97.5
7047,2020/06/18,65.1,46.6,93.0
7047,2020/06/19,67.9,48.7,89.6
7047,2020/06/20,61.3,37.6,95.7
7047,2020/06/21,47.8,32.0,81.9
7047,2020/06/22,43.3,28.2,73.3
7047,2020/06/23,44.5,29.7,73.9
7047,2020/06/24,53.3,40.9,77.5
7047,2020/06/25,60.5,49.1,88.6
7047,2020/06/26,69.4,42.9,98.7
7047,2020/06/27,61.6,38.5,91.8
7047,2020/06/28,60.7,39.2,89.9
7047,2020/06/29,61.1,44.2,87.9
7047,2020/06/30,59.1,44.5,78.2
7047,2020/07/01,76.4,53.9,90.4
7047,2020/07/02,70.2,49.6,95.8
7047,2020/07/03,67.5,49.5,97.0
7047,2020/07/04,63.1,43.0,87.3
7047,2020/07/05,66.4,47.3,91.6
7047,2020/07/06,63.4,41.0,90.7
7047,2020/07/07,51.2,35.9,72.2
7047,2020/07/08,54.2,35.0,78.8
7047,2020/07/09,57.4,38.3,84.8
7047,2020/07/10,59.5,41.2,85.9
7047,2020/07/11,75.2,50.8,91.0
7047,2020/07/12,57.2,37.8,91.9
7047,2020/07/13,45.2,32.0,68.3
7047,2020/07/14,54.2,33.7,71.6
7047,2020/07/15,57.7,36.1,78.5
7047,2020/07/16,63.2,45.7,88.3
7047,2020/07/17,67.5,49.6,84.5
7047,2020/07/18,53.8,39.8,74.5
7047,2020/07/19,54.3,34.9,82.0
7047,2020/07/20,56.9,37.6,81.0
7047,2020/07/21,62.4,41.8,88.4
7047,2020/07/22,63.7,42.5,94.8
7047,2020/07/23,70.7,50.5,97.1
7047,2020/07/24,75.9,60.2,95.9
7047,2020/07/25,66.1,46.6,91.2
7047,2020/07/26,63.3,40.5,88.5
7047,2020/07/27,62.4,43.5,85.5
7047,2020/07/28,64.4,45.7,88.8
7047,2020/07/29,65.5,51.1,89.7
7047,2020/07/30,65.7,48.5,85.5
7047,2020/07/31,63.5,42.6,88.4
7047,2020/08/01,63.0,40.2,89.7
7047,2020/08/02,-999,-999,-999
7047,2020/08/03,-999,-999,-999
7047,2020/08/04,65.1,39.0,97.2
7047,2020/08/05,53.5,35.7,84.8
7047,2020/08/06,65.4,42.6,91.9
7047,2020/08/07,70.2,49.0,93.4
7047,2020/08/08,61.6,35.9,87.3
7047,2020/08/09,60.5,38.3,84.5
7047,2020/08/10,63.4,34.7,92.7
7047,2020/08/11,61.3,43.7,85.4
7047,2020/08/12,66.7,47.8,90.7
7047,2020/08/13,65.5,44.2,88.1
7047,2020/08/14,68.0,46.2,89.4
7047,2020/08/15,61.4,40.7,86.4
7047,2020/08/16,61.9,37.9,83.6
7047,2020/08/17,70.1,49.9,95.2
7047,2020/08/18,78.3,46.3,95.8
7047,2020/08/19,70.0,45.9,96.7
7047,2020/08/20,66.3,47.5,89.1
7047,2020/08/21,64.2,42.1,88.9
7047,2020/08/22,62.5,37.2,92.5
7047,2020/08/23,67.1,40.7,94.6
7047,2020/08/24,67.9,45.4,95.6
7047,2020/08/25,68.3,39.7,97.9
7047,2020/08/26,69.5,47.7,90.1
7047,2020/08/27,69.9,45.9,91.7
7047,2020/08/28,71.7,49.3,92.7
7047,2020/08/29,88.1,71.1,97.6
7047,2020/08/30,74.8,39.0,98.3
7047,2020/08/31,82.1,66.3,98.5
7047,2020/09/01,75.9,45.2,99.3
7047,2020/09/02,78.4,56.0,94.6
7047,2020/09/03,69.8,41.5,96.7
7047,2020/09/04,70.9,48.0,93.9
7047,2020/09/05,71.6,45.6,95.2
7047,2020/09/06,72.1,51.8,95.7
7047,2020/09/07,73.0,54.0,96.0
7047,2020/09/08,69.8,47.4,91.0
7047,2020/09/09,70.2,46.1,94.9
7047,2020/09/10,73.8,49.8,95.1
7047,2020/09/11,71.3,47.4,93.8
7047,2020/09/12,71.3,41.4,95.7
7047,2020/09/13,71.8,44.6,95.9
7047,2020/09/14,67.7,37.3,94.5
7047,2020/09/15,67.3,37.3,91.0
7047,2020/09/16,65.3,39.1,91.0
7047,2020/09/17,57.9,33.7,82.3
7047,2020/09/18,63.8,39.3,91.7
7047,2020/09/19,63.1,42.2,83.5
7047,2020/09/20,69.1,47.6,90.8
7047,2020/09/21,71.4,48.0,91.7
7047,2020/09/22,90.4,65.9,99.3
7047,2020/09/23,84.6,58.2,99.3
7047,2020/09/24,85.8,59.4,98.7
7047,2020/09/25,73.3,49.0,97.4
7047,2020/09/26,55.1,27.7,79.6
7047,2020/09/27,66.7,47.3,86.3
7047,2020/09/28,63.8,33.8,88.4
7047,2020/09/29,73.6,42.8,95.5
7047,2020/09/30,76.5,49.5,95.9
7047,2020/10/01,81.5,56.7,98.0
7047,2020/10/02,86.9,71.6,99.3
7047,2020/10/03,75.9,50.6,93.3
7047,2020/10/04,78.5,46.0,97.0
7047,2020/10/05,83.6,55.4,98.8
7047,2020/10/06,76.8,51.6,97.8
7047,2020/10/07,74.3,44.4,97.7
7047,2020/10/08,71.2,35.8,95.4
7047,2020/10/09,78.4,53.8,97.6
7047,2020/10/10,75.9,51.0,99.3
7047,2020/10/11,90.6,65.0,99.0
7047,2020/10/12,64.2,30.6,94.0
7047,2020/10/13,53.6,34.8,90.4
7047,2020/10/14,66.1,45.9,93.5
7047,2020/10/15,96.6,82.9,99.3
7047,2020/10/16,85.4,59.4,99.3
7047,2020/10/17,85.2,58.9,99.3
7047,2020/10/18,86.2,59.1,99.3
7047,2020/10/19,85.9,61.8,99.3
7047,2020/10/20,81.9,53.4,99.3
7047,2020/10/21,84.8,59.0,99.3
7047,2020/10/22,93.0,78.2,99.3
7047,2020/10/23,97.9,93.0,99.3
7047,2020/10/24,96.1,85.2,99.3
7047,2020/10/25,-999,-999,-999
7047,2020/10/26,-999,-999,-999
7047,2020/10/27,-999,-999,-999
7047,2020/10/28,-999,-999,-999
7047,2020/10/29,-999,-999,-999
7047,2020/10/30,86.5,55.0,99.3
7047,2020/10/31,88.6,54.3,99.4
7047,2020/11/01,93.5,75.7,99.4
7047,2020/11/02,99.2,97.8,99.4
7047,2020/11/03,93.5,79.2,99.4
7047,2020/11/04,94.4,83.5,99.3
7047,2020/11/05,89.5,61.3,99.3
7047,2020/11/06,82.1,52.0,99.3
7047,2020/11/07,83.6,51.8,99.4
7047,2020/11/08,88.3,56.3,99.4
7047,2020/11/09,86.7,51.6,99.4
7047,2020/11/10,87.1,58.0,99.4
7047,2020/11/11,86.0,60.8,99.4
7047,2020/11/12,87.8,65.4,99.3
7047,2020/11/13,88.4,71.5,99.3
7047,2020/11/14,88.4,66.5,99.3
7047,2020/11/15,81.8,61.2,96.1
7047,2020/11/16,96.3,82.8,99.4
7047,2020/11/17,89.4,51.2,99.4
7047,2020/11/18,88.6,60.2,99.4
7047,2020/11/19,-999,-999,-999
7047,2020/11/20,72.3,46.6,99.4
7047,2020/11/21,56.1,27.9,78.3
7047,2020/11/22,72.0,39.2,89.4
7047,2020/11/23,77.9,48.8,97.1
7047,2020/11/24,79.5,38.2,98.2
7047,2020/11/25,86.3,47.8,99.4
7047,2020/11/26,88.9,52.9,99.4
7047,2020/11/27,94.0,65.3,99.4
7047,2020/11/28,93.6,82.9,99.4
7047,2020/11/29,86.7,55.5,99.4
7047,2020/11/30,82.9,54.8,99.4
7047,2020/12/01,70.8,61.6,80.4
7047,2020/12/02,94.7,56.6,99.4
7047,2020/12/03,99.2,97.5,99.4
7047,2020/12/04,93.1,80.1,99.4
7047,2020/12/05,98.2,87.9,99.4
7047,2020/12/06,99.0,94.5,99.4
7047,2020/12/07,90.0,78.9,99.4
7047,2020/12/08,97.4,81.8,99.4
7047,2020/12/09,99.3,97.8,99.4
7047,2020/12/10,98.4,91.8,99.4
7047,2020/12/11,94.5,74.3,99.4
7047,2020/12/12,96.2,77.8,99.4
7047,2020/12/13,82.4,52.5,99.4
7047,2020/12/14,92.3,56.8,99.4
7047,2020/12/15,91.2,65.3,99.4
7047,2020/12/16,98.8,90.4,99.4
7047,2020/12/17,98.4,92.4,99.4
7047,2020/12/18,90.7,70.4,99.4
7047,2020/12/19,84.6,60.0,99.4
7047,2020/12/20,95.6,85.3,99.4
7047,2020/12/21,98.3,94.0,99.4
7047,2020/12/22,96.6,81.5,99.4
7047,2020/12/23,93.1,84.4,99.4
7047,2020/12/24,99.4,99.4,99.4
7047,2020/12/25,95.3,83.1,99.4
7047,2020/12/26,82.0,48.1,99.3
7047,2020/12/27,83.2,46.3,99.4
7047,2020/12/28,99.1,94.4,99.4
7047,2020/12/29,98.0,89.7,99.4
7047,2020/12/30,99.3,98.8,99.4
7047,2020/12/31,80.7,48.2,99.4
7047,2021/01/01,94.2,76.9,99.4
7047,2021/01/02,96.2,84.5,99.4
7047,2021/01/03,89.9,67.9,99.4
7047,2021/01/04,89.0,77.3,99.4
7047,2021/01/05,90.8,74.3,99.4
7047,2021/01/06,98.6,94.9,99.4
7047,2021/01/07,91.0,56.8,99.4
7047,2021/01/08,75.1,38.0,99.2
7047,2021/01/09,61.9,34.7,84.9
7047,2021/01/10,64.3,46.5,89.3
7047,2021/01/11,71.9,39.2,90.0
7047,2021/01/12,77.0,53.8,96.0
7047,2021/01/13,77.3,34.2,97.7
7047,2021/01/14,82.7,61.1,97.2
7047,2021/01/15,56.8,43.7,88.9
7047,2021/01/16,77.6,42.4,95.7
7047,2021/01/17,80.4,55.4,97.3
7047,2021/01/18,87.1,54.9,99.3
7047,2021/01/19,95.9,81.4,99.4
7047,2021/01/20,99.1,95.8,99.4
7047,2021/01/21,99.0,95.2,99.4
7047,2021/01/22,99.4,99.2,99.4
7047,2021/01/23,98.9,94.7,99.4
7047,2021/01/24,95.2,65.6,99.4
7047,2021/01/25,73.5,48.2,99.4
7047,2021/01/26,52.9,29.5,79.5
7047,2021/01/27,55.5,42.8,75.6
7047,2021/01/28,67.3,47.4,94.0
7047,2021/01/29,78.0,61.5,93.2
7047,2021/01/30,80.3,59.0,99.2
7047,2021/01/31,96.4,81.3,99.4
7047,2021/02/01,89.9,69.7,99.4
7047,2021/02/02,94.1,65.5,99.4
7047,2021/02/03,99.4,99.4,99.4
7047,2021/02/04,99.4,99.2,99.4
7047,2021/02/05,96.0,86.0,99.4
7047,2021/02/06,93.3,82.5,99.4
7047,2021/02/07,96.5,85.4,99.4
7047,2021/02/08,83.1,49.5,99.4
7047,2021/02/09,91.4,76.9,99.4
7047,2021/02/10,99.3,96.9,99.4
7047,2021/02/11,80.0,56.9,99.4
7047,2021/02/12,54.1,45.8,65.5
7047,2021/02/13,50.3,34.9,81.3
7047,2021/02/14,54.3,21.3,86.3
7047,2021/02/15,61.5,26.3,86.1
7047,2021/02/16,66.4,51.2,87.9
7047,2021/02/17,62.4,49.4,74.3
7047,2021/02/18,70.3,50.4,92.0
7047,2021/02/19,93.1,79.4,99.4
7047,2021/02/20,87.0,72.3,99.4
7047,2021/02/21,84.7,62.6,99.5
7047,2021/02/22,91.6,70.9,99.4
7047,2021/02/23,88.8,62.8,99.4
7047,2021/02/24,59.7,26.7,84.5
7047,2021/02/25,56.7,26.3,79.6
7047,2021/02/26,58.9,27.1,84.0
7047,2021/02/27,57.7,31.0,91.2
7047,2021/02/28,52.3,34.2,86.6
7047,2021/03/01,62.5,28.6,95.6
7047,2021/03/02,65.8,32.6,96.6
7047,2021/03/03,70.5,40.3,97.2
7047,2021/03/04,75.0,43.1,99.4
7047,2021/03/05,70.8,47.1,92.7
7047,2021/03/06,61.3,38.7,90.2
7047,2021/03/07,65.3,38.6,90.4
7047,2021/03/08,69.6,45.3,94.6
7047,2021/03/09,66.5,34.7,99.3
7047,2021/03/10,64.8,39.7,98.5
7047,2021/03/11,72.8,50.6,91.9
7047,2021/03/12,84.9,64.6,99.4
7047,2021/03/13,73.5,44.8,99.3
7047,2021/03/14,66.1,21.7,96.9
7047,2021/03/15,58.2,25.1,98.9
7047,2021/03/16,31.2,14.9,63.5
7047,2021/03/17,32.5,14.7,56.2
7047,2021/03/18,53.1,34.3,80.1
7047,2021/03/19,59.9,32.1,87.8
7047,2021/03/20,60.0,32.6,95.0
7047,2021/03/21,40.4,21.5,63.1
7047,2021/03/22,47.0,19.6,76.9
7047,2021/03/23,46.0,28.9,71.7
7047,2021/03/24,53.1,27.4,81.7
7047,2021/03/25,57.6,30.2,94.7
7047,2021/03/26,58.0,32.5,90.4
7047,2021/03/27,69.7,44.7,88.9
7047,2021/03/28,69.7,40.3,97.6
7047,2021/03/29,67.8,38.5,99.3
7047,2021/03/30,61.0,31.6,95.7
7047,2021/03/31,57.7,26.0,95.0
7047,2021/04/01,54.2,27.0,89.4
7047,2021/04/02,53.2,26.7,84.0
7047,2021/04/03,58.8,37.9,93.8
7047,2021/04/04,50.7,31.6,77.4
7047,2021/04/05,47.9,27.9,70.7
7047,2021/04/06,64.8,25.2,89.1
7047,2021/04/07,48.5,10.7,93.7
7047,2021/04/08,42.1,17.9,69.9
7047,2021/04/09,54.5,37.1,79.1
7047,2021/04/10,55.5,31.0,76.8
7047,2021/04/11,99.1,95.6,99.4
7047,2021/04/12,96.7,78.5,99.4
7047,2021/04/13,71.9,40.1,99.4
7047,2021/04/14,52.7,26.0,99.4
7047,2021/04/15,65.1,47.5,89.6
7047,2021/04/16,62.0,33.4,94.4
7047,2021/04/17,57.9,33.0,93.9
7047,2021/04/18,60.9,43.7,87.3
7047,2021/04/19,69.7,39.5,94.2
7047,2021/04/20,59.3,26.3,99.3
7047,2021/04/21,62.7,40.5,99.2
7047,2021/04/22,68.4,45.1,97.6
7047,2021/04/23,67.3,44.4,89.2
7047,2021/04/24,64.5,36.2,98.5
7047,2021/04/25,58.0,35.7,97.6
7047,2021/04/26,62.7,48.5,81.4
7047,2021/04/27,79.4,57.9,99.4
7047,2021/04/28,70.6,44.6,94.4
7047,2021/04/29,95.6,86.8,99.4
7047,2021/04/30,90.9,66.2,99.4
7047,2021/05/01,91.3,63.9,99.4
7047,2021/05/02,85.0,51.4,99.4
7047,2021/05/03,71.2,47.5,94.8
7047,2021/05/04,62.5,34.6,97.8
7047,2021/05/05,60.4,48.9,79.4
7047,2021/05/06,69.3,50.8,95.2
7047,2021/05/07,59.0,33.7,81.9
7047,2021/05/08,50.0,31.1,71.8
7047,2021/05/09,55.6,39.9,87.1
7047,2021/05/10,50.7,37.4,76.5
7047,2021/05/11,87.9,42.3,99.3
7047,2021/05/12,86.0,54.9,99.3
7047,2021/05/13,75.7,41.7,99.3
7047,2021/05/14,78.0,57.1,99.4
7047,2021/05/15,79.5,49.1,99.3
7047,2021/05/16,90.0,67.5,99.3
7047,2021/05/17,65.9,40.8,99.3
7047,2021/05/18,63.1,33.0,99.3
7047,2021/05/19,69.9,45.5,98.8
7047,2021/05/20,50.6,23.3,92.7
7047,2021/05/21,55.5,34.0,83.1
7047,2021/05/22,67.6,55.6,84.0
7047,2021/05/23,63.9,40.2,93.9
7047,2021/05/24,91.4,66.8,99.4
7047,2021/05/25,66.1,26.3,99.4
7047,2021/05/26,62.1,40.0,91.0
7047,2021/05/27,63.9,38.6,97.9
7047,2021/05/28,54.9,41.9,77.3
7047,2021/05/29,56.5,34.2,79.5
7047,2021/05/30,46.4,34.0,73.4
7047,2021/05/31,51.1,39.3,68.2
7047,2021/06/01,45.8,33.9,59.1
7047,2021/06/02,50.4,33.9,78.0
7047,2021/06/03,57.1,35.6,88.9
7047,2021/06/04,57.2,36.2,87.9
7047,2021/06/05,60.5,39.5,85.9
7047,2021/06/06,74.1,47.6,99.3
7047,2021/06/07,87.4,54.2,99.3
7047,2021/06/08,72.7,46.8,99.3
7047,2021/06/09,60.1,46.5,80.4
7047,2021/06/10,60.9,41.0,83.7
7047,2021/06/11,-999,-999,-999
7047,2021/06/12,-999,-999,-999
7047,2021/06/13,-999,-999,-999
7047,2021/06/14,-999,-999,-999
7047,2021/06/15,-999,-999,-999
7047,2021/06/16,61.7,41.7,85.3
7047,2021/06/17,62.5,46.2,87.5
7047,2021/06/18,56.1,37.0,76.7
7047,2021/06/19,61.6,34.1,96.3
