Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp,AvgHum,MinHum,MaxHum
11/17/2016,4,38111,0.0001049566,4/16/2018,29940,0.785599958,,,,73960,0,17.4,11.6,24.3,73.5,46.7,99.9
11/17/2016,5,38106,0.0001312129,4/17/2018,29160,0.765233821,,,,29490,0,18.1,11.4,25.9,71.1,47.3,98.9
11/17/2016,7,38099,0.0001837319,4/18/2018,28650,0.751988241,,,,0,0,18.6,10.7,25.7,64,40.5,94.9
11/17/2016,4,38095,0.0001050007,4/19/2018,28740,0.754429715,,,,56550,5540,18,9.7,26.2,61.6,32.4,98.8
11/17/2016,5,38090,0.0001312680,4/20/2018,30030,0.788395904,,,,0,0,19.7,9.6,28.8,60.5,34.1,92.6
11/17/2016,6,38084,0.0001575465,4/21/2018,31230,0.820029409,,,,37490,0,20.1,9.9,29.1,56,33,88.8
11/17/2016,7,38077,0.0001838380,4/22/2018,27840,0.731150038,,,,0,0,19.6,10.6,28.6,55.9,32,90.1
11/17/2016,5,38072,0.0001313301,4/23/2018,32460,0.852595083,,,,64590,0,19.3,10.3,28,69.6,42.7,100
11/17/2016,6,38066,0.0001576210,4/24/2018,22800,0.598959702,,,,54360,0,19.8,11.9,28.1,71.7,42.8,100
11/17/2016,7,38059,0.0001839250,4/25/2018,28350,0.744896082,,,,0,0,20.6,11.9,28.9,70.7,42.4,100
11/17/2016,6,38053,0.0001576748,4/26/2018,29130,0.765511261,,,,0,0,20.5,11.7,28.4,69.7,46.5,97.1
11/17/2016,7,38046,0.0001839878,4/27/2018,26880,0.706513168,,,,0,0,19.1,12.9,24.7,59.5,42.9,82.2
11/17/2016,6,38040,0.0001577287,4/28/2018,28140,0.739747634,,,,82500,0,19.8,10.9,27.4,67.1,42.6,99.7
11/17/2016,6,38034,0.0001577536,4/29/2018,28170,0.7406531,,,,0,0,19.7,13.2,25.3,66.4,45.7,96.5
11/17/2016,6,38028,0.0001577785,4/30/2018,26700,0.702114232,,,,55320,5790,18.4,12.5,24.2,61.4,37.9,99.9
11/17/2016,8,38020,0.0002104156,5/1/2018,27150,0.714097843,,,,0,0,14.7,8.8,21.4,67.1,40.2,99.9
11/17/2016,7,38013,0.0001841475,5/2/2018,28290,0.744219083,,,,80940,0,14.2,11.6,19.4,90.6,65.8,99.9
11/17/2016,7,38006,0.0001841814,5/3/2018,28830,0.758564437,,,,0,0,16.4,12,19.7,88.8,65.5,99.9
11/17/2016,8,37998,0.0002105374,5/4/2018,27300,0.718458866,,,,28380,0,18,13.9,23.9,88.6,52.3,99.9
11/17/2016,9,37989,0.0002369107,5/5/2018,26880,0.707573245,,,,0,0,19.4,13.8,24.5,82.1,55.4,99.9
11/17/2016,7,37982,0.0001842978,5/6/2018,27270,0.717971671,,,,0,0,21.9,14.8,29,74.1,52.3,98.8
11/17/2016,5,37977,0.0001316586,5/7/2018,28920,0.761513548,,,,108480,0,20.5,15.7,25.6,73.6,51.4,95.8
11/17/2016,6,37971,0.0001580153,5/8/2018,27090,0.713439204,,,,23700,0,20.6,14.4,28.2,73.5,47.9,99.9
11/17/2016,8,37963,0.0002107315,5/9/2018,29130,0.767326081,,,,0,0,18.9,13.7,24.8,79.7,52.7,99.9
11/17/2016,4,37959,0.0001053769,5/10/2018,27540,0.72551964,,,,42220,4200,18.1,13.8,24.7,86.2,60.7,99.9
11/17/2016,5,37954,0.0001317384,5/11/2018,25980,0.684512831,,,,0,0,18.7,12.4,27.2,80.5,52.4,99.9
11/17/2016,6,37948,0.0001581111,5/12/2018,28400,0.748392537,,,,64940,0,20.3,14.1,27.1,74.7,54.1,99.9
11/17/2016,7,37941,0.0001844970,5/13/2018,30350,0.799926201,,,,0,0,19.4,14.5,25.8,88.9,67,99.9
11/17/2016,8,37933,0.0002108982,5/14/2018,28680,0.756069913,,,,55650,0,15.6,11.5,20,78.5,52.7,99.9
11/17/2016,8,37925,0.0002109426,5/15/2018,28160,0.742518128,,,,25650,0,13,10.4,16.1,86.2,72.7,99.9
11/17/2016,5,37920,0.0001318565,5/16/2018,27960,0.737341772,,,,0,0,16.3,9.3,22.5,77.5,58.3,99.9
11/17/2016,6,37914,0.0001582529,5/17/2018,26580,0.701060294,,,,27420,0,17.2,12.3,23.8,79.9,58,99.9
11/17/2016,9,37905,0.0002374357,5/18/2018,26520,0.699643846,,,,0,0,18.8,11.8,25.2,74.2,54.3,99.9
11/17/2016,6,37899,0.0001583155,5/19/2018,26280,0.69342199,,,,51750,4640,19.6,11.7,26.7,68.4,44.4,99.9
11/17/2016,8,37891,0.0002111319,5/20/2018,26760,0.706236309,,,,0,0,19.5,11.1,26.4,63.1,43,97.6
11/17/2016,5,37886,0.0001319749,5/21/2018,29190,0.770469303,,,,65380,0,20.1,14.2,27.7,67.9,42.6,99.9
11/17/2016,13,37873,0.0003432524,5/22/2018,25980,0.685976817,,,,15470,0,17.2,15.6,19.4,98.8,87.5,99.9
11/17/2016,14,37859,0.0003697932,5/23/2018,26340,0.695739454,,,,0,0,19.5,14.1,27.6,90.1,62.7,99.9
11/17/2016,9,37850,0.0002377807,5/24/2018,28080,0.741875826,,,,51300,0,22.7,17.1,28.4,76,50.9,99.9
11/17/2016,11,37839,0.0002907054,5/25/2018,24000,0.634266233,,,,0,0,23.3,15.4,30.1,74.5,51.5,99.9
11/17/2016,6,37833,0.0001585917,5/26/2018,27000,0.713662675,,,,51270,0,24.7,17.6,31.4,71.4,52,97.6
11/17/2016,5,37828,0.0001321772,5/27/2018,26980,0.713228296,,,,0,0,24.7,19,32.2,74.3,57.2,95.5
