Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp,AvgHum,MinHum,MaxHum
1/20/2014,4,33743,0.011854311,3/18/2014,27030,0.801055034,,,,,,10.9,4.7,17.7,91.5,69.2,99.9
1/20/2014,5,33738,0.014820084,3/19/2014,32700,0.969233505,,,,,,13.7,8.3,21.4,77.5,54.9,99.9
1/20/2014,3,33735,0.008892841,3/20/2014,30270,0.897287683,,,,,,12.5,7,20.2,79.9,46.1,99.9
1/20/2014,4,33731,0.011858528,3/21/2014,30350,0.899765794,,,,,,12.8,6.2,21.4,72.4,43,99.9
1/20/2014,5,33726,0.014825357,3/22/2014,30000,0.889521437,,,,,,13.2,10.4,18.3,86.5,57.6,99.9
1/20/2014,4,33722,0.011861693,3/23/2014,30570,0.906529862,,,,,,11.7,7.6,17.4,90,55.4,99.9
1/20/2014,3,33719,0.008897061,3/24/2014,29850,0.88525757,,,,,,9,5.9,16,66.5,39.5,88.2
1/20/2014,5,33714,0.014830634,3/25/2014,30330,0.899626268,,,,,,7.6,1.5,12.6,63.6,47,92.5
1/20/2014,3,33711,0.008899172,3/26/2014,29850,0.885467652,,,,,,9.6,4.9,14,56.4,39.2,83.3
1/20/2014,3,33708,0.008899964,3/27/2014,30090,0.892666429,,,,,,11.8,6.6,16.4,49.4,35.4,72.7
1/20/2014,3,33705,0.008900757,3/28/2014,30910,0.917074618,,,,,,13.2,6.7,20.8,53.7,30.2,79.1
1/20/2014,4,33701,0.011869084,3/29/2014,30820,0.914512922,,,,,,13.4,6.2,21.9,57.5,30.9,84.9
1/20/2014,3,33698,0.008902605,3/30/2014,30180,0.895602113,,,,,,13.6,6.2,22.3,60.2,33.2,88.5
1/20/2014,4,33694,0.01187155,3/31/2014,29960,0.889179082,,,,,,14.3,4.8,22.8,60.2,31.7,96
1/20/2014,3,33691,0.008904455,4/1/2014,30060,0.892226411,,,,,,14.7,8.4,21.7,55.8,40.3,77.7
1/20/2014,4,33687,0.011874017,4/2/2014,28720,0.852554398,,,,,,14.4,8,20.8,66.3,47.2,82.7
1/20/2014,3,33684,0.008906306,4/3/2014,29940,0.888849305,,,,,,13,8.1,17.7,81.7,62.2,99.9
1/20/2014,4,33680,0.011876485,4/4/2014,27480,0.815914489,,,,,,14.1,11.3,16.8,72.5,49.6,99.9
1/20/2014,3,33677,0.008908157,4/5/2014,32490,0.964753393,,,,,,14.2,10.4,18.8,81,63.4,98.2
1/20/2014,4,33673,0.011878953,4/6/2014,27510,0.816975025,,,,,,16,8.9,24.5,68.1,40.6,99.9
1/20/2014,4,33669,0.011880365,4/7/2014,30300,0.899937628,,,,,,17.1,8.8,25.4,62.7,36.7,91.9
1/20/2014,4,33665,0.011881776,4/8/2014,30390,0.902717956,,,,,,17.2,9.4,24.9,67.5,40.3,99
1/20/2014,4,33661,0.011883188,4/9/2014,32430,0.963429488,,,,,,15.5,8.8,22.7,64.8,35.5,99.9
1/20/2014,4,33657,0.011884601,4/10/2014,27990,0.831624922,,,,,,15.1,7.3,23.1,60.5,36,93.5
1/20/2014,4,33653,0.011886013,4/11/2014,32130,0.954744005,,,,,,14.2,7.2,21,64.4,44.2,99.3
1/20/2014,5,33648,0.014859724,4/12/2014,30240,0.89871612,,,,,,15.1,9.8,21.2,57.9,41.3,84.2
1/20/2014,4,33644,0.011889193,4/13/2014,30020,0.892283914,,,,,,14.5,9.5,21.2,68,45,85.4
1/20/2014,6,33638,0.01783697,4/14/2014,29700,0.88293002,,,,,,16.6,7.6,25,69,37.6,99.9
1/20/2014,7,33631,0.02081413,4/15/2014,30150,0.896494306,,,,,,13.4,8.6,18.7,50.9,20.3,83.4
1/20/2014,6,33625,0.017843866,4/16/2014,30000,0.892193309,,,,,,11.7,4,18.9,35,16.2,73.8
1/20/2014,6,33619,0.017847051,4/17/2014,30390,0.903953122,,,,,,12.7,3.9,20.4,31.9,21.4,57.7
1/20/2014,7,33612,0.020825896,4/18/2014,30150,0.897001071,,,,,,13.6,4.9,20.9,49.7,26.8,71.1
1/20/2014,6,33606,0.017853955,4/19/2014,30300,0.90162471,,,,,,13,9.4,16.7,72,44.2,99.9
1/20/2014,6,33600,0.017857143,4/20/2014,30210,0.899107143,,,,,,14.4,7.5,21.9,72.6,39.8,99.9
1/20/2014,5,33595,0.014883167,4/21/2014,27900,0.830480726,,,,,,12.9,12,14.4,93.5,74,99.9
1/20/2014,4,33591,0.011907952,4/22/2014,29910,0.890417076,,,,,,16,10.8,22.1,76.6,52.9,99.9
1/20/2014,5,33586,0.014887155,4/23/2014,33180,0.98791163,,,,,,16.5,9.2,24.8,77.8,45.5,99.9
1/20/2014,5,33581,0.014889372,4/24/2014,30270,0.901402579,,,,,,18.9,10.5,27.6,64.6,32.6,99.4
1/20/2014,5,33576,0.014891589,4/25/2014,30270,0.901536812,,,,,,18.6,10.9,27.4,62,33.3,99.9
